BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,ExactMolWt,FractionCSP3,HallKierAlpha,HeavyAtomCount,HeavyAtomMolWt,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,MaxAbsEStateIndex,MaxAbsPartialCharge,MaxEStateIndex,MaxPartialCharge,MinAbsEStateIndex,MinAbsPartialCharge,MinEStateIndex,MinPartialCharge,MolLogP,MolMR,MolWt,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRadicalElectrons,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumValenceElectrons,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,RingCount,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,mol_smile
1.629,1417.589,32.016,24.125,24.125,20.077,13.95,13.95,11.721,11.721,8.813,8.813,6.547,6.547,86.979,44.711,0.0,30.637,19.386,0.0,44.118,0.0,0.0,10.634,10.84,602.259,0.517,-3.82,43.0,564.337,1365198138.66,32.101,11.694,5.185,247.039,13.815,0.51,13.815,0.32,0.116,0.32,-2.802,-0.51,-0.454,150.821,602.641,10.0,14.0,3.0,0.0,3.0,1.0,0.0,1.0,12.0,9.0,14.0,0.0,11.0,0.0,0.0,0.0,234.0,41.69,28.883,11.384,5.783,5.907,5.969,29.395,0.0,0.0,0.0,18.554,58.456,17.409,23.875,4.0,49.817,23.443,0.0,15.533,17.569,55.893,27.309,51.991,0.0,5.75,16.367,0.0,5.75,0.0,103.976,19.985,11.836,48.528,40.864,0.0,0.0,0.0,242.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.167,1.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,3.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,CN(C)[C@H]1C2C[C@@H]3C(=C(O)C2(O)C(=O)C(C(=O)NCNCCCCC(N)C(O)=O)=C1O)C(=O)c1c(O)cccc1C3(C)O
1.68,500.261,15.905,13.066,13.882,10.416,7.918,8.798,6.758,8.529,4.678,6.235,3.475,5.095,22.8,14.696,0.0,11.281,0.0,13.09,30.583,11.762,20.186,9.892,0.0,325.146,0.8,-1.24,22.0,302.25,77377.303,15.648,5.756,2.594,134.486,12.303,0.48,12.303,0.327,0.133,0.327,-0.928,-0.48,1.406,86.049,325.434,1.0,6.0,0.0,3.0,3.0,0.0,0.0,0.0,4.0,1.0,7.0,0.0,3.0,0.0,3.0,3.0,122.0,14.906,11.416,6.042,0.0,5.907,5.969,9.787,4.795,0.0,11.762,12.842,26.689,17.837,6.339,3.0,14.696,29.977,0.0,9.8,4.992,61.735,13.09,0.0,0.0,0.0,0.0,0.0,0.0,11.762,68.415,9.589,0.0,39.531,4.992,0.0,0.0,0.0,73.21,0.0,1.549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.868,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC1(C)SC2C(N=CN3CCCCCC3)C(=O)N2C1C(O)=O
2.088,1232.995,24.729,17.535,18.29,15.277,9.814,10.192,8.556,8.963,6.672,6.987,5.268,5.547,75.47,39.916,0.0,21.723,0.0,6.066,25.062,0.0,0.0,6.579,17.335,476.099,0.318,-3.18,33.0,455.701,12340718.311,22.994,7.159,2.688,192.043,13.369,0.51,13.369,0.255,0.05,0.255,-2.974,-0.51,0.215,115.404,476.869,7.0,10.0,3.0,0.0,3.0,1.0,0.0,1.0,9.0,6.0,11.0,0.0,2.0,0.0,0.0,0.0,174.0,31.266,22.841,11.384,5.783,5.907,0.0,19.284,0.0,0.0,0.0,18.18,31.801,16.504,29.2,4.0,39.916,34.648,0.0,4.9,17.569,17.747,14.095,57.526,0.0,5.75,5.734,0.0,5.75,11.601,79.748,9.589,11.836,15.921,41.376,5.023,5.573,0.0,181.62,0.0,6.239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.456,0.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CN(C)[C@H]1C2C(O)[C@@H]3C(=C)c4c(Cl)ccc(O)c4C(=O)C3=C(O)C2(O)C(=O)C(C(N)=O)=C1O
2.38,582.144,16.165,13.714,14.47,10.415,7.557,7.935,6.097,6.533,3.779,4.031,2.781,2.907,5.601,0.0,0.0,6.104,0.0,22.694,0.0,0.0,42.465,44.975,16.338,317.155,0.368,-1.35,22.0,293.668,74010.674,17.011,7.275,4.099,138.22,6.476,0.362,6.476,0.116,0.107,0.116,-0.499,-0.362,4.57,93.449,317.86,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,118.0,9.637,5.601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.066,51.202,11.567,6.104,2.0,4.737,11.601,0.0,4.9,0.0,25.552,20.64,70.747,0.0,0.0,0.0,0.0,0.0,11.601,31.644,10.338,0.0,24.974,54.597,5.023,0.0,0.0,12.47,0.0,6.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(CN(C)C)OC(C)(c1ccccc1)c1ccc(Cl)cc1
1.668,1310.921,26.809,19.879,19.879,17.479,11.883,11.883,9.823,9.823,7.504,7.504,5.514,5.514,95.669,39.916,0.0,28.675,0.0,0.0,12.133,19.056,0.0,0.0,15.207,513.163,0.423,-3.19,37.0,486.283,152156625.294,25.459,8.978,3.861,210.603,13.343,0.507,13.343,0.198,0.034,0.198,-2.216,-0.507,-0.007,125.202,513.499,7.0,11.0,2.0,1.0,3.0,2.0,0.0,2.0,11.0,6.0,11.0,0.0,4.0,0.0,1.0,1.0,196.0,40.74,23.707,23.64,0.0,0.0,0.0,14.384,0.0,0.0,0.0,24.265,6.924,47.558,29.439,5.0,49.39,17.35,0.0,0.0,5.734,62.431,6.607,57.646,0.0,11.499,5.734,0.0,11.499,0.0,79.63,20.689,0.0,68.839,24.265,0.0,0.0,0.0,196.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.25,0.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC1OC(OC2CC(O)(C(=O)CO)Cc3c(O)c4c(c(O)c32)C(=O)c2c(cccc2)C4=O)CC(N)C1O
1.78,677.309,19.334,15.3,16.117,12.146,8.745,9.625,7.441,8.783,5.434,6.946,4.12,5.598,17.991,24.597,0.0,40.763,17.871,0.0,16.662,25.919,6.924,5.317,0.0,383.151,0.706,-1.58,26.0,358.27,527310.369,19.189,6.862,2.913,156.137,12.341,0.477,12.341,0.353,0.008,0.353,-1.119,-0.477,-0.308,96.111,383.47,3.0,8.0,0.0,3.0,3.0,0.0,0.0,0.0,6.0,3.0,9.0,0.0,6.0,0.0,2.0,2.0,144.0,25.33,5.697,0.0,11.814,0.0,5.969,9.589,4.795,0.0,11.762,6.924,13.345,36.713,24.106,3.0,24.597,29.546,0.0,15.117,11.836,43.706,20.64,10.602,0.0,0.0,5.317,0.0,0.0,11.762,81.874,14.384,11.836,20.268,10.602,0.0,0.0,0.0,110.18,0.0,1.446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.221,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(O)C1C2[C@@H](C)C(SC3CNC(C(=O)N(C)C)C3)=C(C(O)=O)N2C1=O
1.747,736.668,18.353,13.878,14.694,11.775,7.816,8.696,6.58,8.351,4.519,6.09,3.321,4.947,34.749,19.49,0.0,11.281,5.563,0.0,16.662,38.113,6.066,17.027,0.0,361.11,0.412,-2.35,25.0,342.271,340585.056,17.472,6.18,2.799,149.041,12.548,0.48,12.548,0.327,0.375,0.327,-1.034,-0.48,1.06,94.391,361.423,2.0,7.0,0.0,2.0,2.0,1.0,0.0,1.0,5.0,2.0,8.0,0.0,6.0,0.0,2.0,2.0,132.0,15.323,17.458,6.042,11.814,0.0,5.969,14.581,4.795,0.0,11.762,30.332,26.128,4.747,0.0,3.0,19.49,36.263,0.0,10.217,4.992,42.094,0.0,35.895,0.0,0.0,5.317,0.0,0.0,11.762,56.712,14.384,0.0,25.453,35.324,0.0,0.0,0.0,99.07,0.0,1.386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.197,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC1(C)SC2C(NC(=O)C(N=C)c3ccccc3)C(=O)N2C1C(O)=O
1.694,881.933,24.336,20.045,20.861,15.693,11.105,11.984,8.443,10.214,6.152,7.724,4.268,5.889,28.707,14.384,0.0,23.451,18.044,13.09,30.881,18.199,13.847,24.064,14.211,479.209,0.609,-2.46,33.0,446.335,15738422.024,25.168,10.212,4.769,198.642,13.033,0.496,13.033,0.33,0.225,0.33,-0.745,-0.496,1.75,125.639,479.599,1.0,9.0,0.0,2.0,2.0,1.0,0.0,1.0,8.0,1.0,10.0,0.0,12.0,0.0,2.0,2.0,182.0,29.327,41.127,0.0,5.907,5.907,5.969,9.589,4.795,0.0,11.762,19.914,39.07,11.292,14.22,3.0,28.594,29.546,0.0,15.117,0.0,49.9,40.461,23.763,0.0,11.499,14.791,0.0,11.499,11.762,90.249,14.326,0.0,38.053,18.199,0.0,0.0,0.0,97.41,0.0,1.488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCN(CC)CCOC(=O)C1N2C(SC1(C)C)C(NC(=O)c1c(OC)cccc1OC)C2=O
1.515,1237.954,26.577,19.573,21.206,16.736,10.916,13.644,9.147,12.825,6.252,8.963,4.51,6.931,68.116,37.497,0.0,13.09,14.769,6.256,16.662,44.179,0.0,10.634,0.0,539.114,0.476,-3.33,36.0,514.392,59644056.116,25.754,8.957,4.362,210.753,13.281,0.48,13.281,0.341,0.193,0.341,-3.865,-0.48,-0.234,127.025,539.592,3.0,13.0,0.0,3.0,3.0,1.0,0.0,1.0,8.0,3.0,15.0,0.0,9.0,0.0,3.0,3.0,194.0,20.64,23.499,0.0,21.838,0.0,18.032,9.589,32.007,0.0,11.762,30.332,19.411,4.747,19.345,4.0,37.497,51.631,0.0,24.739,0.0,42.094,19.345,35.895,0.0,0.0,10.634,9.589,0.0,11.762,99.025,24.407,0.0,25.453,30.332,0.0,0.0,0.0,173.5,0.0,-2.606,0.0,0.0,0.0,0.0,0.0,0.0,24.09,82.849,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,4.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,CC1(C)SC2C(NC(=O)C(NC(=O)N3CCN(S(C)(=O)=O)C3=O)c3ccccc3)C(=O)N2C1C(O)=O
1.442,1144.536,25.709,21.85,21.85,17.308,12.924,12.924,10.394,10.394,7.379,7.379,5.798,5.798,5.601,9.185,0.0,30.229,19.262,53.916,13.176,6.066,30.332,35.763,9.474,495.29,0.517,-2.77,36.0,457.335,118770259.119,26.297,11.523,5.955,212.746,13.966,0.457,13.966,0.332,0.008,0.332,-0.651,-0.457,5.271,139.528,495.639,1.0,6.0,1.0,0.0,1.0,2.0,1.0,3.0,5.0,1.0,7.0,0.0,12.0,0.0,0.0,0.0,194.0,19.358,23.85,0.0,0.0,0.0,5.969,0.0,14.169,0.0,0.0,32.047,74.165,32.414,11.033,4.0,18.659,17.003,0.0,14.868,5.918,57.471,33.854,65.233,0.0,0.0,0.0,4.39,0.0,0.0,60.292,27.11,11.735,55.979,42.465,0.0,11.033,0.0,67.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.966,65.117,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COCC(=O)OC1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2C1C(C)C
2.015,1354.983,42.612,35.185,35.185,26.861,20.116,20.116,15.953,15.953,10.885,10.885,7.819,7.819,121.427,34.498,0.0,32.104,12.707,0.0,7.11,78.766,13.0,0.0,37.895,813.451,0.805,-2.8,57.0,746.443,6.8494370584e+11,48.568,22.537,13.617,336.637,13.31,0.462,13.31,0.309,0.001,0.309,-1.49,-0.462,2.767,205.304,813.979,3.0,16.0,0.0,3.0,3.0,0.0,0.0,0.0,16.0,3.0,16.0,0.0,14.0,0.0,2.0,2.0,326.0,62.909,42.407,18.684,0.0,0.0,17.908,14.384,0.0,0.0,0.0,45.075,60.047,39.214,36.879,3.0,72.393,24.194,0.0,4.9,11.836,178.675,21.205,24.304,0.0,0.0,0.0,0.0,0.0,0.0,150.881,57.073,11.836,93.412,24.304,0.0,0.0,0.0,206.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.75,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCC(=O)OC1CC(=O)OC(C)CC=CC=CC(O)C(C)CC(CC=O)C(OC2OC(C)C(OC3CC(C)(O)C(OC(=O)CC)C(C)O3)C(N(C)C)C2O)C1OC
1.435,2220.07,45.534,35.984,35.984,30.086,21.057,21.057,16.246,16.246,11.837,11.837,8.197,8.197,95.211,43.463,0.0,56.54,11.984,5.687,47.001,37.256,43.261,20.934,4.737,866.396,0.444,-6.85,63.0,812.541,5.66578986908e+13,45.672,19.898,10.273,364.855,14.962,0.505,14.962,0.333,0.03,0.333,-1.683,-0.505,1.27,227.765,866.973,4.0,18.0,0.0,3.0,3.0,2.0,1.0,3.0,12.0,4.0,18.0,0.0,8.0,0.0,3.0,3.0,334.0,45.393,47.846,11.736,29.536,5.907,5.969,33.562,9.779,0.0,0.0,49.388,61.579,65.379,0.0,6.0,48.2,52.883,0.0,35.634,0.0,94.727,39.132,89.748,0.0,5.75,20.85,5.687,5.75,0.0,142.532,44.719,0.0,73.609,72.927,0.0,0.0,0.0,227.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCC1NC(=O)C(NC(=O)c2ncccc2O)C(C)OC(=O)C(c2ccccc2)NC(=O)C2CC(=O)CCN2C(=O)C(Cc2ccc(N(C)C)cc2)N(C)C(=O)C2CCCN2C1=O
1.977,1166.831,24.566,18.786,18.786,15.333,10.504,10.504,9.315,9.315,7.063,7.063,5.653,5.653,58.044,34.81,0.0,29.728,5.563,5.687,10.966,39.157,0.0,0.0,5.734,457.185,0.435,-3.37,33.0,430.267,12957846.498,22.811,7.324,2.903,189.76,13.493,0.51,13.493,0.255,0.002,0.255,-2.626,-0.51,0.187,118.001,457.483,6.0,10.0,3.0,0.0,3.0,1.0,0.0,1.0,9.0,5.0,10.0,0.0,3.0,0.0,0.0,0.0,176.0,31.06,22.841,11.384,5.783,5.907,0.0,19.284,0.0,0.0,0.0,0.0,50.551,31.274,11.605,4.0,34.81,23.161,0.0,4.9,17.569,24.485,33.091,45.924,0.0,5.75,10.634,5.687,5.75,0.0,82.633,16.01,11.836,22.342,34.797,0.0,0.0,0.0,164.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.583,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CN(C)[C@H]1C2C[C@@H]3Cc4c(N(C)C)ccc(O)c4C(=O)C3=C(O)C2(O)C(=O)C(C(N)=O)=C1O
1.975,498.944,20.845,16.883,18.456,13.294,10.199,11.924,7.947,9.571,5.751,6.877,4.0,4.886,41.271,20.114,0.0,11.949,5.918,19.386,31.024,13.18,0.0,17.557,16.338,438.196,0.947,-0.09,28.0,403.738,1537060.61,24.182,11.342,5.966,176.48,12.795,0.388,12.795,0.237,0.174,0.237,-1.362,-0.388,0.828,111.482,439.018,5.0,7.0,0.0,2.0,2.0,0.0,0.0,0.0,7.0,5.0,9.0,0.0,10.0,0.0,2.0,2.0,164.0,30.69,29.852,0.0,5.907,0.0,0.0,4.795,0.0,0.0,23.363,26.186,38.484,0.0,17.461,2.0,24.851,29.27,0.0,10.634,5.918,93.264,12.801,0.0,0.0,0.0,10.634,0.0,0.0,23.363,81.34,9.531,5.918,45.952,0.0,0.0,0.0,0.0,111.05,0.0,7.539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.572,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,CCCCCC1CNC(C(=O)NC(C(C)Cl)C2OC(SC)C(O)C(O)C2O)C1
