BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,ExactMolWt,FractionCSP3,HallKierAlpha,HeavyAtomCount,HeavyAtomMolWt,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,MaxAbsEStateIndex,MaxAbsPartialCharge,MaxEStateIndex,MaxPartialCharge,MinAbsEStateIndex,MinAbsPartialCharge,MinEStateIndex,MinPartialCharge,MolLogP,MolMR,MolWt,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRadicalElectrons,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumValenceElectrons,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,RingCount,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,mol_smile
1.944,642.437,14.82,12.343,13.916,10.148,7.137,8.331,5.49,7.011,3.575,4.94,2.588,3.831,0.0,0.0,0.0,0.0,0.0,24.533,21.166,0.0,17.828,60.293,11.601,318.096,0.294,-1.16,21.0,299.721,72649.16,14.764,6.304,3.203,135.253,6.209,0.34,6.209,0.057,0.798,0.057,0.798,-0.34,4.894,92.194,318.873,0.0,2.0,0.0,1.0,1.0,2.0,0.0,2.0,3.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,110.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.496,57.393,21.358,11.375,3.0,0.0,34.738,0.0,4.9,0.0,16.212,32.085,47.487,0.0,0.0,4.9,11.375,0.0,23.363,32.085,0.0,0.0,6.421,52.256,5.023,0.0,0.0,6.48,0.0,8.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21
2.022,615.176,13.949,11.396,12.969,9.809,6.786,7.98,4.765,6.256,3.404,4.824,2.491,3.954,0.0,0.0,0.0,0.0,0.0,30.22,15.478,11.762,19.18,40.549,11.601,304.08,0.25,-1.16,20.0,287.71,53602.235,13.806,6.083,2.533,128.679,6.446,0.338,6.446,0.074,0.828,0.074,0.828,-0.338,4.552,87.567,304.846,1.0,2.0,0.0,1.0,1.0,2.0,0.0,2.0,3.0,1.0,4.0,0.0,4.0,0.0,0.0,0.0,104.0,10.217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.562,44.279,16.336,16.397,3.0,0.0,34.738,0.0,5.317,0.0,16.212,25.037,47.487,0.0,0.0,10.217,11.375,0.0,23.363,20.137,0.0,0.0,6.421,52.256,5.023,0.0,0.0,15.27,0.0,8.243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clc1cccc2c1N(CCCNC)c1ccccc1S2
1.445,737.611,18.571,14.627,16.213,12.46,8.958,9.751,6.914,7.829,5.109,5.638,3.439,3.703,5.601,14.291,0.0,11.6,24.826,36.091,24.265,0.0,24.265,20.83,0.0,419.09,0.381,-1.56,26.0,397.138,770962.431,19.209,8.42,4.783,161.516,12.909,0.385,12.909,0.162,0.049,0.162,-0.763,-0.385,4.535,103.677,420.322,1.0,3.0,0.0,1.0,1.0,2.0,0.0,2.0,3.0,1.0,5.0,0.0,6.0,0.0,1.0,1.0,138.0,10.006,5.817,5.783,0.0,0.0,0.0,4.795,4.39,0.0,0.0,28.063,67.769,29.547,5.601,3.0,14.291,21.713,0.0,4.9,0.0,31.284,19.634,69.948,0.0,0.0,0.0,4.39,0.0,15.93,35.424,5.601,5.817,41.605,53.004,0.0,0.0,0.0,40.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.917,44.495,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brc1ccc(C2(O)CCN(CCCC(c3ccc(F)cc3)=O)CC2)cc1
2.046,624.137,14.113,11.366,12.878,9.703,6.915,7.67,5.274,6.088,4.185,4.924,3.165,3.472,0.0,0.0,0.0,0.0,22.005,12.842,16.69,0.0,19.18,35.649,23.202,305.074,0.294,-1.02,20.0,289.1,50560.69,13.94,5.768,2.46,129.464,6.172,0.313,6.172,0.059,0.408,0.059,0.408,-0.313,5.18,85.782,306.236,1.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,104.0,5.317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.534,48.712,11.96,10.045,3.0,0.0,23.202,0.0,5.317,0.0,24.801,7.048,69.2,0.0,0.0,5.317,0.0,0.0,23.202,7.048,0.0,0.0,41.492,42.465,10.045,0.0,0.0,12.03,0.0,12.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clc1ccc(C2c3c(cccc3)C(NC)CC2)cc1Cl
1.55,831.886,19.725,15.875,16.691,13.415,9.582,10.399,7.4,8.484,5.405,6.535,3.77,4.847,11.74,13.171,0.0,0.0,12.232,54.623,12.133,17.828,24.265,21.747,0.0,407.164,0.429,-1.7,28.0,383.313,2413649.144,19.609,7.968,4.162,167.661,13.271,0.416,13.271,0.416,0.588,0.34,-4.331,-0.34,4.946,107.569,407.505,0.0,3.0,0.0,2.0,2.0,2.0,0.0,2.0,4.0,0.0,7.0,0.0,5.0,0.0,1.0,1.0,150.0,14.7,0.0,0.0,0.0,0.0,6.176,0.0,0.0,13.171,0.0,23.895,50.345,42.515,16.938,4.0,13.171,23.137,0.0,9.8,0.0,22.388,51.216,48.028,0.0,0.0,4.9,24.546,0.0,11.762,56.116,6.176,0.0,11.984,52.256,0.0,0.0,0.0,9.72,0.0,1.542,0.0,0.0,0.0,0.0,0.0,0.0,39.814,26.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FC(F)(F)c1ccc2c(c1)N(CCCN1CCN(C)CC1)c1ccccc1S2
1.472,868.947,21.14,16.736,17.553,14.453,10.268,11.084,7.662,8.746,5.69,6.82,4.077,5.153,11.74,13.171,0.0,6.607,18.777,54.623,23.895,6.066,29.165,9.8,5.107,437.175,0.455,-1.74,30.0,411.323,6669991.191,21.49,9.177,4.771,178.82,13.311,0.416,13.311,0.416,0.186,0.395,-4.351,-0.395,4.308,113.598,437.531,1.0,4.0,0.0,2.0,2.0,2.0,0.0,2.0,5.0,1.0,8.0,0.0,7.0,0.0,1.0,1.0,162.0,14.906,0.0,0.0,0.0,0.0,6.176,4.9,0.0,13.171,0.0,23.895,43.297,49.06,23.545,4.0,18.278,23.137,0.0,9.8,0.0,22.388,57.32,48.028,0.0,0.0,4.9,24.546,0.0,11.762,67.327,6.176,0.0,11.984,52.256,0.0,0.0,0.0,29.95,0.0,1.527,0.0,0.0,0.0,0.0,0.0,0.0,39.932,33.458,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OCCN1CCN(CCCN2c3ccccc3Sc3c2cc(C(F)(F)F)cc3)CC1
2.238,402.273,12.466,8.889,9.645,7.982,5.177,5.555,3.743,4.101,2.58,2.869,1.706,1.963,16.893,13.171,0.0,0.0,18.907,19.156,6.066,0.0,4.9,10.301,11.601,265.059,0.5,-1.01,17.0,254.578,6616.673,12.447,4.698,2.812,101.579,12.475,0.419,12.475,0.419,0.49,0.354,-4.452,-0.354,2.163,59.332,265.666,1.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,7.0,0.0,2.0,0.0,1.0,1.0,94.0,10.217,10.971,0.0,0.0,0.0,6.176,0.0,4.984,13.171,0.0,11.601,12.133,26.179,5.563,2.0,13.171,17.419,0.0,10.301,0.0,6.176,31.079,22.849,0.0,0.0,10.217,18.989,0.0,11.601,31.163,6.176,0.0,5.563,12.133,5.153,0.0,0.0,28.16,0.0,5.56,0.0,0.0,0.0,0.0,0.0,0.0,37.424,8.877,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clc1c(C(F)(F)F)ccc(N2CCNCC2)n1
1.317,992.931,24.891,21.529,21.529,16.781,13.125,13.125,11.144,11.144,7.72,7.72,5.477,5.477,11.705,10.213,0.0,11.333,0.0,62.008,5.563,0.0,36.398,74.202,0.0,471.314,0.438,-2.46,35.0,430.357,75685458.593,25.627,11.074,6.033,210.997,12.058,0.388,12.058,0.117,0.128,0.117,-0.968,-0.388,6.446,144.383,471.685,2.0,3.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,2.0,3.0,0.0,9.0,0.0,1.0,1.0,186.0,15.113,5.601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.7,78.904,0.0,6.104,4.0,10.213,0.0,0.0,4.9,5.918,63.575,19.634,107.183,0.0,0.0,0.0,0.0,0.0,0.0,34.747,11.016,5.918,74.812,84.929,0.0,0.0,0.0,43.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.333,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OC(C1CCN(CCCC(O)c2ccc(C(C)(C)C)cc2)CC1)(c1ccccc1)c1ccccc1
4.02,67.02,7.0,3.268,4.78,3.25,1.384,2.14,0.996,1.945,0.321,0.893,0.0,0.0,10.763,17.562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.202,0.0,169.931,1.0,0.3,8.0,170.92,21.306,8.3,1.915,2.046,52.373,11.113,0.398,11.113,0.398,3.794,0.179,-4.658,-0.179,2.65,21.6,170.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,10.763,0.0,0.0,17.562,0.0,0.0,23.202,0.0,0.0,0.0,17.562,23.202,0.0,0.0,0.0,10.763,0.0,0.0,0.0,0.0,0.0,17.562,0.0,23.202,10.763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.588,0.0,0.0,0.0,0.0,0.0,0.0,44.451,-9.316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FC(F)(Cl)C(F)(F)Cl
1.958,366.458,12.424,11.529,12.345,8.838,7.629,8.509,6.096,7.044,5.129,6.165,4.14,5.237,0.0,0.0,0.0,0.0,5.539,5.918,58.035,4.877,11.337,29.336,0.0,263.171,0.75,-0.34,18.0,238.25,29281.519,12.682,5.34,2.036,115.199,2.839,0.293,2.839,0.058,0.382,0.058,0.382,-0.293,4.639,79.053,263.45,0.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,1.0,1.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,11.337,32.253,56.137,4.877,5.539,3.0,0.0,11.337,0.0,4.9,5.918,57.408,13.09,22.39,0.0,0.0,0.0,0.0,0.0,11.337,17.989,5.539,5.918,56.747,17.513,0.0,0.0,0.0,3.24,0.0,1.984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,CC1CCCCC1(N1CCCCC1)c1sccc1
1.699,984.354,17.974,14.768,14.768,11.986,8.369,8.369,6.361,6.361,4.447,4.447,3.038,3.038,0.0,9.589,0.0,11.249,30.295,10.988,17.178,17.942,18.199,29.357,0.0,341.185,0.389,-2.67,25.0,318.231,566613.33,17.163,7.063,3.412,145.096,12.39,0.332,12.39,0.332,0.312,0.323,-0.364,-0.323,0.654,97.826,341.415,1.0,7.0,0.0,0.0,0.0,1.0,2.0,3.0,7.0,1.0,7.0,0.0,6.0,0.0,0.0,0.0,132.0,9.884,0.0,11.164,0.0,5.559,5.69,13.929,9.779,0.0,0.0,30.332,18.908,33.227,6.327,3.0,0.0,11.164,0.0,24.002,14.095,25.931,6.545,63.061,0.0,0.0,16.566,0.0,0.0,0.0,31.272,27.061,0.0,12.487,46.248,0.0,11.164,0.0,73.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.323,53.343,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(Cc1ccccc1)NCCn1cnc2n(C)c(=O)n(C)c(=O)c12
1.776,487.807,15.242,12.24,13.752,10.059,7.228,7.984,5.261,6.105,3.646,4.201,2.508,2.911,0.0,4.795,0.0,5.907,5.023,56.399,0.0,6.924,18.199,15.117,23.202,329.106,0.533,-0.97,21.0,309.091,52543.364,16.401,7.874,5.059,135.548,10.799,0.368,10.799,0.216,0.037,0.216,0.037,-0.368,2.642,88.416,330.259,1.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,6.0,0.0,6.0,0.0,1.0,1.0,116.0,10.217,0.0,0.0,5.907,0.0,0.0,9.694,0.0,0.0,0.0,23.202,31.165,44.67,10.71,2.0,4.795,34.796,0.0,10.217,0.0,13.345,44.168,28.244,0.0,0.0,10.217,5.687,0.0,23.202,50.076,4.795,0.0,13.345,18.199,10.045,0.0,0.0,35.58,0.0,12.288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,CC(=O)NCCCN1CCN(c2cc(Cl)ccc2Cl)CC1
1.513,724.41,24.181,21.969,25.141,15.42,13.923,15.631,13.365,15.885,11.225,14.777,9.507,11.689,0.0,4.795,0.0,21.813,10.242,54.77,51.367,6.924,0.0,66.479,4.737,586.202,0.966,0.43,33.0,540.125,16538979.804,26.492,9.713,4.529,219.944,11.661,0.463,11.661,0.302,0.023,0.302,-0.132,-0.463,8.93,144.89,588.509,0.0,2.0,4.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,7.0,4.0,0.0,4.0,190.0,4.737,6.104,0.0,0.0,0.0,5.969,4.795,0.0,0.0,0.0,85.741,91.283,22.496,0.0,4.0,9.531,37.829,0.0,0.0,46.337,127.427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.86,21.225,9.531,46.337,112.171,0.0,0.0,0.0,0.0,26.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023,52.054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(C)CCCC(C)C1CCC2C3CC(Br)C4(Br)CC(OC(C)=O)CCC4(C)C3CCC12C
4.355,274.531,12.06,9.017,10.603,6.852,4.673,5.466,3.137,4.655,2.044,3.526,0.977,1.076,22.17,14.384,0.0,0.0,12.842,0.0,6.924,0.0,19.164,21.247,0.0,278.027,0.667,-0.91,15.0,264.014,1184.225,14.09,5.847,4.418,97.111,11.589,0.328,11.589,0.328,0.439,0.278,-0.793,-0.278,1.312,59.595,279.134,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,6.0,0.0,7.0,0.0,0.0,0.0,86.0,0.0,4.324,0.0,11.814,0.0,6.031,20.223,4.795,0.0,0.0,29.777,12.842,6.924,0.0,0.0,14.384,33.775,0.0,10.634,0.0,37.937,0.0,0.0,0.0,0.0,10.634,4.795,0.0,15.93,22.17,9.589,0.0,33.613,0.0,0.0,0.0,0.0,75.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.749,41.482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,CCC(Br)(CC)C(=O)NC(=O)NC(C)=O
