Title,ALogP,ALogp2,AMR,BCUTw-1l,BCUTw-1h,BCUTc-1l,BCUTc-1h,BCUTp-1l,BCUTp-1h,nAcid,naAromAtom,nAromBond,nAtom,nBase,nB,C1SP1,C2SP1,C1SP2,C2SP2,C3SP2,C1SP3,C2SP3,C3SP3,C4SP3,SCH-3,SCH-4,SCH-5,SCH-6,SCH-7,VCH-3,VCH-4,VCH-5,VCH-6,VCH-7,SC-3,SC-4,SC-5,SC-6,VC-3,VC-4,VC-5,VC-6,SP-0,SP-1,SP-2,SP-3,SP-4,SP-5,SP-6,SP-7,VP-0,VP-1,VP-2,VP-3,VP-4,VP-5,VP-6,VP-7,SPC-4,SPC-5,SPC-6,VPC-4,VPC-5,VPC-6,nAtomLC,nAtomP,LipinskiFailures,nAtomLAC,MLogP,nRotB,MW,XLogP
,0.851,0.724201,74.5969,11.85,15.99592472,-0.384907766,0.131254189,5.59753292,9.134852027,0,11,11,40,1,22,0,0,0,8,1,3,4,0,0,0,0,0.11785113,0.340206909,0.382757008,0,0,0.026352314,0.139522629,0.112323405,0.939826406,0,0.201184464,0,0.466195474,0,0.043212081,0,13.78624628,9.82649984,8.448323926,7.064844814,5.744347958,4.339486151,2.629455589,1.778538487,11.53398165,7.252144613,5.359119606,3.807913034,2.664460134,1.830644408,0.860211014,0.505826619,2.29571929,3.41469757,4.306001118,0.905197704,1.139027424,1.2261052,13,11,0,5,2.78,4,272.152478,2.661
,3.2745,10.72235025,90.1312,11.85,14.00510293,-0.303443871,0.143361066,5.921066847,11.50995188,0,12,12,43,3,25,0,0,1,9,3,4,1,0,0,0,0,0,0.25,0.356335073,0,0,0,0.105555556,0.140595199,1.227507328,0,0.274971652,0,0.726252848,0,0.095248853,0,14.94094682,10.80966309,9.668218718,8.430737376,7.167005202,6.429760861,4.585700315,3.452856071,12.99597685,7.994752372,6.188370363,4.659949505,3.300794043,2.542439453,1.513854939,0.939675474,3.095013521,5.036974775,7.700170238,1.515628555,1.997052938,2.571553632,11,15,0,2,3.22,1,291.1735478,3.406
,0.2194,0.04813636,60.856,11.85,15.9959227,-0.311072782,0.259016626,4.194971426,10.40694636,0,6,6,36,1,18,0,0,1,5,1,2,5,0,0,0,0,0,0.204124145,0.11785113,0,0,0,0.104243799,0.060185185,0.877664387,0,0.136082763,0,0.36545089,0,0.046736722,0,12.08757567,8.270856948,7.089583914,5.254227597,4.438769697,3.749874005,1.977986023,1.368063427,10.18637559,6.227119437,4.49711605,3.134918174,2.341183963,1.731341297,0.802087108,0.492753588,1.598726731,2.709600794,4.095500032,0.722488978,1.091059466,1.377126094,9,6,0,6,2.67,4,233.141579,2.569
,2.2941,5.26289481,57.2595,11.85,34.96885327,-0.386765352,0.118565719,5.833347769,10.36869573,0,6,6,29,0,14,0,0,0,5,1,3,0,2,0,0,0,0,0.083333333,0.125,0,0,0,0.027777778,0.045385928,2.510362971,0.394337567,1.904700538,1.04385662,1.374037663,0.167705098,0.652076863,0.255437299,10.98312766,6.249018566,6.928483515,4.969488746,2.594139928,1.869899426,1.211294492,0.635110029,9.337721687,4.83552751,4.574559395,2.849622029,1.253637227,0.784581518,0.470418838,0.228580051,5.338751041,4.992818446,5.59986167,2.453222961,1.936155052,1.889358027,8,6,0,4,2.34,2,214.0760575,2.214
,0.2089,0.04363921,66.5957,11.85,14.00308264,-0.29322654,0.108758766,6.838210327,12.77081705,0,6,6,43,1,20,0,0,0,5,1,2,8,1,0,0,0,0,0.292512493,0.204124145,0,0,0,0.199520304,0.139288623,0.81305253,0.083333333,0.380039828,0.083333333,0.590054014,0.055901699,0.229329935,0.04658475,12.26130226,8.917450212,7.463691151,6.620905541,5.714862168,4.771582815,2.707908119,2.032631324,11.40503275,7.723852713,6.005978462,4.953240191,3.99447381,3.135576937,1.655441593,1.162667029,2.632993162,4.955098815,6.80765299,1.778799851,3.133937841,4.013319565,9,6,0,5,3.22,2,243.1987,4.218
,1.6093,2.58984649,57.9298,11.85,15.99491816,-0.369922471,0.114660374,6.283384771,9.782324909,0,6,6,31,1,15,0,0,0,5,1,3,2,0,0,0,0,0,0.170103454,0.234292039,0,0,0,0.062504046,0.094591096,0.73090178,0,0.282691565,0,0.495911811,0,0.158518747,0,9.966255326,6.7876937,5.829249007,5.025166871,3.850620199,2.968552681,1.565525074,1.042203143,8.811127333,5.156059986,3.923286036,3.002904809,1.915146851,1.260111962,0.6012472,0.333900324,2.067282172,3.044641626,4.204347643,1.238057733,1.470974166,1.735303386,8,6,0,3,2.56,1,191.1310143,1.936
,0.9255,0.85655025,43.3452,11.85,14.00408217,-0.271078504,0.097644588,4.678644527,8.557665358,0,6,6,22,0,10,0,0,0,5,1,1,1,0,0,0,0,0,0.102062073,0.072168784,0,0,0,0.032075015,0.022680461,0.204124145,0,0,0,0.11785113,0,0,0,7.234204519,4.931851653,3.64626437,2.690670698,1.968614081,1.513420006,0.637136847,0.348461713,5.878315178,3.406465518,2.189722705,1.400837364,0.861183589,0.533909221,0.197141522,0.087630571,0.433012702,0.612372436,0.679412342,0.219416097,0.255742842,0.218446182,8,6,0,2,2.12,3,136.1000485,1.078
,0.7216,0.52070656,48.3432,11.999,14.11308255,-0.373965589,0.022750119,4.985727645,8.852758735,0,6,6,25,0,11,0,0,0,5,1,1,2,0,0,0,0,0,0.102062073,0.072168784,0,0,0,0.032075015,0.022680461,0.49279928,0,0,0,0.321975275,0,0,0,8.104448007,5.325698503,4.253158111,3.157370557,2.158544187,1.621234435,0.713373161,0.402368927,6.748558666,3.827185822,2.757436942,1.669230937,1.02657229,0.621750457,0.247856683,0.116910982,0.861868066,1.076406275,1.260079655,0.424037348,0.475257318,0.443679203,8,6,0,3,2.23,3,150.1156986,1.538
,0.7366,0.54257956,58.3937,11.85,15.99692674,-0.279515167,0.285305999,4.428021295,11.790942,0,6,6,29,0,18,0,0,2,5,1,1,1,0,1,0,0,0,0.150174595,0.257167072,0,0,0,0.047700015,0.05403519,1.291039428,0.068041382,0.635379749,0.130245736,0.564091485,0.044194174,0.1774432,0.032773587,12.46625533,8.108226126,7.179531069,6.324463054,5.658248849,3.539142683,2.3112106,1.175338376,9.318602999,5.33371621,3.862281316,3.026280987,2.064079211,1.149395687,0.561464666,0.261936624,3.758208328,7.240034749,8.616075663,1.490880143,2.173084911,1.949403534,9,8,0,4,2.23,2,232.0847923,1.317
,2.6783,7.17329089,102.4053,11.85,15.99492119,-0.360470564,0.180484758,5.244229164,12.91479546,0,12,12,55,1,30,0,0,0,9,3,2,8,1,1,0,0,0,0.329668471,0.682137639,0,0,0,0.195030642,0.424999321,1.722295032,0.083333333,0.485380689,0.068041382,1.192439129,0.072168784,0.356704065,0.050296116,17.56226716,12.76078681,11.64993298,10.48812949,9.304663441,8.575067756,6.246200578,4.939595917,15.53189091,10.3656973,8.64290335,7.465825687,6.267546903,5.320154256,3.709302219,2.733212923,4.594163347,8.423846046,13.48956399,3.249816565,5.764168523,8.425012281,14,7,1,6,3.88,3,347.2249148,5.159
,1.3762,1.89392644,46.8791,11.85,15.99592068,-0.303026588,0.334606124,3.658032523,8.644139365,0,6,6,26,0,13,0,0,0,5,1,1,2,0,0,0,0,0,0.102062073,0.072168784,0,0,0,0.032075015,0.022680461,0.612372436,0,0,0,0.165963653,0,0,0,9.518661569,6.2876937,5.182339745,3.368591722,2.461413361,1.800877485,0.861868066,0.625221812,7.40191854,4.249835553,2.756649257,1.69693503,1.093731182,0.675640859,0.294301772,0.164259371,0.721687836,0.816496581,0.79385662,0.253436788,0.297058001,0.255385386,10,6,0,3,2.23,5,179.0946288,1.589
,4.4907,20.16638649,92.5463,11.9943054,31.97207201,-0.334952622,0.03277513,5.991020794,12.87241721,0,12,12,40,1,24,0,0,0,10,4,2,2,0,0,0,0,0,0.295360921,0.500011231,0,0,0,0.149730532,0.287196695,1.171951773,0,0.282360161,0,0.908997756,0,0.169396464,0,14.23384004,10.32649984,9.249787071,8.134861521,7.14772746,6.552212202,4.493932992,3.486469444,13.11918775,8.416221318,6.95998718,5.628684218,4.397504562,3.65320861,2.306882544,1.532785821,3.026895031,5.344401081,8.678160897,2.090644203,3.176110013,4.64092631,10,14,0,5,3.33,0,293.1238208,4.035
,3.5126,12.33835876,108.5418,11.85,15.99592827,-0.31538379,0.272293293,5.077352145,12.11014919,0,12,12,57,1,29,0,0,1,11,1,6,3,0,1,0,0,0,0.276292929,0.25756419,0,0,0,0.120051729,0.127505185,1.281087398,0.083333333,0.458748653,0.100592232,0.793223912,0.0625,0.150888348,0.03125,18.9515367,13.24314871,10.98968839,9.356918422,7.546948988,5.91983843,3.722962099,2.68095344,16.19406712,9.984740881,7.156598642,5.456191328,3.88683195,2.825410378,1.650081393,1.069625191,3.669611862,6.027851504,7.629556933,1.928940072,2.757970619,2.990148049,16,7,0,5,3.55,9,366.2307284,4.446
,4.1004,16.81328016,86.4414,11.85,34.96885361,-0.278126836,0.229534126,4.813877853,11.77588618,0,12,12,35,0,24,1,1,1,11,2,2,0,0,0,0,0,0,0.170103454,0.205534367,0,0,0,0.056131276,0.066101161,1.235375116,0,0.330933093,0,0.608542439,0,0.099048777,0,15.52673326,10.7027086,9.315042072,7.880744472,6.757205873,5.859923071,4.117140819,2.9964942,12.54693489,7.21884617,5.312774488,3.709724957,2.664414877,1.906985144,1.155912566,0.680517503,3.130740587,5.359716772,8.295607731,1.225840489,1.740387245,2.210213869,11,17,0,3,3,2,308.0716408,3.186
,3.6362,13.22195044,114.2227,11.99427819,34.96885388,-0.394501004,0.084855152,4.128482008,12.14390747,0,12,12,55,2,31,0,0,0,10,4,8,1,0,0,0,0,0,0.234708048,0.380326832,0,0,0,0.101834039,0.153367716,1.438505049,0,0.247193875,0,0.882703991,0,0.088139795,0,19.34672421,13.74151474,11.89808485,10.0993761,8.561923373,7.379621546,5.191084802,3.844050025,16.86654568,10.38920131,7.836102118,5.832515807,4.209468704,3.099309791,1.906673187,1.206473055,3.491460636,5.742357823,8.453018971,1.827753602,2.479186265,2.985803236,15,15,0,4,3.44,5,398.176106,3.55
,1.5063,2.26893969,124.3098,11.85,31.97307412,-0.395786284,0.243027855,4.169977413,12.80662162,0,12,12,65,1,35,0,0,0,12,0,5,4,1,0,0,0,0,0.28006897,0.506681216,0,0,0,0.150616421,0.295936733,2.493526219,0.166666667,1.180206576,0.25,1.507984229,0.022807523,0.348523526,0.030410031,22.7169677,15.39621528,14.12425629,12.07467069,9.318839902,7.913008423,5.780173835,4.600159689,19.92484908,12.5170266,10.40996354,8.058493839,5.861243301,4.529434387,3.023717773,2.130579162,6.50250821,8.445978528,11.5369099,3.29753793,4.214790956,5.347347674,17,17,0,5,3.22,8,475.1963342,3.776
,1.28,1.6384,76.2067,11.85,15.99491967,-0.378301644,0.13072055,6.822769531,12.53950538,0,12,12,41,1,22,0,0,0,10,2,1,4,1,0,0,0,0,0.306186218,0.153093109,0,0,0,0.136318814,0.068159407,1.029237747,0.096225045,0.644337567,0.144337567,0.525898667,0.032274861,0.199572535,0.032927461,13.83865253,9.815515147,8.370827002,7.45447358,6.173791435,5.003822788,2.73919892,2.073953171,11.62649368,7.384125953,5.500924104,4.242397205,3.161938877,2.307051224,1.150251785,0.761232527,3.36784699,5.950378745,8.62758734,1.426376807,2.246284482,2.851492724,9,6,0,6,3.22,3,267.1623145,3.392
,1.7954,3.22346116,83.2882,11.99667562,15.99779222,-0.335800355,0.20365119,5.626719614,9.410711748,0,12,12,40,1,25,0,0,2,6,1,5,0,0,0,0,0,0.11785113,0.420103454,0.476264873,0,0,0.029462783,0.127321961,0.133761197,1.074914957,0,0.166666667,0,0.550340902,0,0.036249569,0,14.77781011,10.88214273,9.544738858,8.272859899,6.986146805,5.539065989,3.554774865,2.710083582,12.31209327,7.512209491,5.49960107,4.050438164,2.858007618,2.003368887,1.105057868,0.713015193,2.65055809,4.183850605,5.157470057,1.118305239,1.472405591,1.590955316,14,8,0,2,2.56,3,298.142976,1.628
,4.0347,16.27880409,93.2249,11.9943054,31.97207201,-0.334952617,0.0324002,5.998417569,13.10910184,0,11,11,42,1,24,0,0,1,6,5,2,4,0,0,0,0,0.11785113,0.318041382,0.424089451,0,0,0.102062073,0.206879297,0.255529758,1.171951773,0,0.282360161,0,0.874012789,0,0.159297174,0,14.23384004,10.32649984,9.23788169,8.187610952,7.14772746,6.064067366,4.451921809,3.362452065,13.37870077,8.762720644,7.197095468,5.847730605,4.537173648,3.447943484,2.372594686,1.604166202,3.070147202,5.344401081,8.009148638,2.053246815,3.097396293,4.125095419,10,13,0,5,3.33,0,295.1394708,2.977
,3.5406,12.53584836,90.3836,11.85,34.96885366,-0.278159951,0.22867409,5.372675057,11.862543,0,12,12,40,0,26,0,0,1,11,2,2,2,1,0,0.288675135,0.204124145,0,0.306186218,0.448368214,0.288675135,0.204124145,0,0.147418369,0.189005783,1.439499261,0,0.330933093,0,0.812666585,0,0.099048777,0,15.81119031,11.22034669,10.20544487,8.272483155,6.952981281,6.15595699,4.531184139,3.214502377,13.46114845,8.301362516,6.576486318,4.309345347,3.040717978,2.287085834,1.463877111,0.85907629,3.230934092,5.423749779,8.592485604,1.323242658,1.893871927,2.538425278,11,17,0,3,3.11,3,324.102941,3.656
,3.6984,13.67816256,89.634,11.85,14.0040933,-0.308920974,0.150200069,5.692231445,10.9544951,0,12,12,45,1,23,0,0,0,9,3,3,2,0,0,0,0,0,0.166666667,0.224889218,0,0,0,0.055555556,0.071348165,1.210997721,0,0.219416097,0,0.798767105,0,0.100293842,0,14.65648977,10.23718344,9.069242364,7.207253829,6.127395222,5.200368226,3.820588928,2.895476567,13.04876325,7.782077997,6.152583916,4.226156201,3.1262999,2.244790451,1.506326383,0.97869941,2.52566193,4.060600854,5.839874183,1.381723223,1.882588906,2.293382111,11,7,0,3,3.33,4,280.193949,4.005
,-0.8577,0.73564929,97.1956,11.9,15.99894107,-0.392759889,0.190015924,4.537875475,12.79615557,0,0,0,54,0,29,0,0,0,5,1,3,6,4,2,0,0,0.072168784,0.425023735,1.116645258,0,0,0.072168784,0.338232378,0.772049749,3.170365094,0.321975275,1.781446064,0.557566756,2.166219977,0.224923877,1.027603868,0.272967102,18.90541292,12.17050462,12.32008542,11.54020407,9.71610736,7.819332562,5.811462435,4.43084756,15.44222994,9.660624319,9.191954694,8.252706604,6.919333409,5.22617831,3.841466092,2.763685885,8.85081559,15.53077528,23.16283745,5.722902086,9.730786505,13.38645057,13,6,0,11,3.22,2,360.1936742,1.021
,-0.4786,0.22905796,106.3471,11.89,15.9999494,-0.392611028,0.258518431,3.867963676,12.80415468,0,0,0,59,0,32,0,0,1,5,1,4,6,4,2,0,0,0.072168784,0.425023735,1.116645258,0,0,0.072168784,0.338232378,0.772049749,3.578613385,0.321975275,1.781446064,0.557566756,2.24955331,0.224923877,1.027603868,0.272967102,21.18986997,13.52634667,13.88303425,12.10486127,10.16748533,8.405074903,6.264534846,4.717246145,17.31151292,10.54131998,9.814097569,8.515626205,7.07511693,5.366868222,3.97884195,2.872247503,9.079704146,15.55551338,23.46883852,5.779015572,9.764174803,13.46416977,15,6,0,11,3.33,4,402.2042389,1.332
,-0.6587,0.43388569,117.2404,11.99612917,16.00257404,-0.392631152,0.279104393,3.710954227,12.80619202,1,0,0,65,0,36,0,0,2,5,1,3,8,4,2,0,0,0.072168784,0.425023735,1.116645258,0,0,0.072168784,0.338232378,0.772049749,3.867288519,0.321975275,1.781446064,0.557566756,2.289695265,0.224923877,1.027603868,0.272967102,24.1814338,15.42019352,15.56555623,13.2571265,10.88085849,9.067553859,6.550443484,4.937519623,19.08118837,11.6761577,10.58826296,9.016340327,7.335142774,5.507148896,4.043042252,2.916559774,9.487952437,15.93555321,24.05809417,5.849066887,9.828663242,13.51793617,18,6,0,11,3.33,7,460.2097182,0.702
,-0.9784,0.95726656,117.1938,11.99612566,16.0008121,-0.411722616,0.262223914,4.69515864,13.15921111,0,0,0,68,0,35,0,0,1,5,1,4,9,4,2,0,0,0.072168784,0.403885987,1.08561588,0,0,0.072168784,0.335420299,0.778951028,3.305201461,0.292081986,1.550074636,0.447431833,2.206498563,0.221479798,1.00430517,0.261342552,23.31119031,15.12501164,14.51028212,12.918557,11.34271679,9.452212311,6.81275435,5.277069989,19.43283327,12.11005013,10.73631966,9.232367137,7.690429446,5.831303615,4.242299052,3.122971623,8.761996736,16.4170595,25.47388451,5.822695455,10.22783157,14.2852646,16,6,0,11,3.66,7,444.2511892,2.723
,0.3247,0.10543009,88.7043,11.89,15.99592521,-0.39286493,0.133359447,4.989095783,12.32921495,0,0,0,57,0,26,0,0,0,1,0,3,10,5,2,0,0,0.083333333,0.393634553,0.990138753,0,0,0.083333333,0.387188697,0.905292189,2.641514364,0.23570226,1.056858859,0.203263132,2.250667414,0.23570226,0.953948173,0.196817277,16.40541292,10.85984445,11.00883621,9.806034292,8.608111519,6.942197797,5.219489826,4.032967949,15.18352453,10.04545848,9.870214256,9.128809386,7.903221004,6.283378301,4.728569173,3.616995718,6.627155003,11.68245592,16.73877598,5.985072774,10.44261596,14.53650256,12,1,1,11,3.55,1,318.2558806,6.098
,2.2794,5.19566436,74.115,11.85,15.99491993,-0.278400397,0.225949166,4.76291254,11.28623439,0,11,11,34,0,21,0,0,2,8,2,2,0,0,0,0,0,0.07856742,0.36011339,0.461740124,0,0,0.032274861,0.128899599,0.144285115,1.297354693,0,0.369190652,0,0.586975444,0,0.143152093,0,13.40541292,9.164703798,8.389701778,7.171190517,6.067226283,4.946913234,3.5543953,2.485671493,10.97388388,6.22589012,4.693126211,3.421844078,2.371254244,1.60569045,0.929948129,0.523283777,3.185015696,5.287938018,7.761219929,1.307368195,1.776854672,2.162539472,9,16,0,2,2.67,1,253.1215122,1.893
,2.2704,5.15471616,108.0315,11.85,18.99840814,-0.348350476,0.233548724,4.033067538,9.825888534,0,12,12,54,1,32,1,0,1,10,3,4,2,1,0,0,0,0,0.234708048,0.373992698,0,0,0,0.116383761,0.136183498,1.761158539,0,0.356716516,0,0.773163146,0,0.080846374,0,21.50986092,14.51157035,12.48757059,10.70023647,8.075458782,6.453531518,4.363750029,2.735760752,16.85857938,9.900019241,7.269825267,5.373899284,3.646361261,2.559384664,1.409831629,0.845795343,4.32042822,6.06570055,7.983361268,1.620401387,2.024917868,2.232458817,19,12,0,5,3.22,8,409.18017,2.974
,0.3472,0.12054784,57.685,11.85,15.9959227,-0.279961785,0.221564171,5.395046875,11.75069187,0,6,6,30,0,17,0,0,2,5,1,1,1,0,1,0,0,0,0.160987638,0.244569524,0,0,0,0.054172102,0.060753247,1.002364293,0.068041382,0.635379749,0.130245736,0.513060449,0.044194174,0.1774432,0.032773587,11.59601184,7.714379276,6.533858493,6.086892113,5.183765874,3.36784699,1.900096313,1.143235137,9.117461489,5.336698846,3.813487257,3.0700478,2.119740125,1.220005469,0.551605671,0.286525273,3.477847869,6.605100003,7.684119871,1.460986854,2.189354058,2.017078771,8,6,0,4,2.34,2,218.1055278,1.574
,0.1623,0.02634129,124.0959,11.89,18.99941568,-0.389581417,0.261438453,4.222670057,13.29259102,0,0,0,70,0,40,0,0,1,5,1,6,8,4,2,0,0,0.131094349,0.652053556,1.753833915,0,0,0.082981826,0.388907091,0.936604225,5.124883263,0.596383044,2.415010016,0.757437281,2.954490089,0.318524012,1.185828315,0.328355367,26.47432702,16.65932204,17.64473684,15.5717084,13.48052143,11.95038063,8.969850156,6.747278086,21.30696834,12.69239671,11.87654747,9.688602315,8.157286348,6.420789121,4.685277199,3.373175391,12.37750319,22.91027165,38.14356462,6.798281022,11.97592232,17.68446223,16,6,0,11,3.44,5,508.2272601,2.146
,1.2099,1.46385801,63.4651,11.85,15.9969275,-0.292915915,0.348584962,4.564177762,9.224520284,0,6,6,34,0,19,0,0,0,5,1,3,2,0,0,0,0,0.096225045,0.309398229,0.375518377,0,0,0.0372678,0.08455733,0.081490766,0.940820618,0,0.275783423,0,0.341526666,0,0.057091365,0,12.95781916,8.719545353,7.390225177,6.04076889,4.854247701,3.587092216,2.204854124,1.526788031,10.25738043,6.029783257,4.125618804,2.754594615,1.797268608,1.119261295,0.593677181,0.333073575,2.350988198,3.7046071,4.668976808,0.729466598,0.916995618,0.941753826,12,7,0,3,2.34,5,248.1160925,2.346
,4.1073,16.86991329,86.7724,11.85,31.97207196,-0.308907901,0.183722054,5.714402344,11.90878918,0,12,12,40,1,22,0,0,0,12,0,2,1,0,0,0,0,0,0.212027588,0.37445125,0,0,0,0.089788215,0.196149669,1.149829914,0,0.247193875,0,0.877937543,0,0.136930639,0,13.94938299,9.754020195,8.641090013,6.960059955,6.081631043,5.244068618,3.697020215,2.877079232,12.85929456,7.853541728,6.429755696,4.649334685,3.662852525,2.772801303,1.825076544,1.223923512,2.517725009,4.350864458,6.599589725,1.656013297,2.518700018,3.362821261,10,13,0,3,3,4,284.1347198,4.301
,4.3846,19.22471716,88.4452,11.99331967,31.97207196,-0.341776252,0.039514772,6.151423294,11.95745148,0,12,12,40,1,22,0,0,0,12,0,2,1,0,0,0,0,0,0.212027588,0.37445125,0,0,0,0.089788215,0.196149669,1.310617218,0,0.482896135,0,1.002482853,0,0.319504825,0,14.1125197,9.664703798,8.773342584,7.4231498,5.942727836,5.35469452,3.854898275,2.88574621,13.02243127,7.781111412,6.544526509,4.990630707,3.501116862,2.787636307,1.887086573,1.234405131,3.387915128,4.697677829,7.478922487,2.309719452,2.679763915,3.764084716,9,13,0,3,3,3,284.1347198,4.403
,4.2007,17.64588049,103.8715,11.85,31.97207218,-0.30534271,0.162623459,5.088957712,12.25440139,0,12,12,48,1,26,0,0,0,12,1,3,2,0,0,0,0,0,0.196735636,0.394093105,0,0,0,0.086066699,0.201955578,1.712986145,0,0.600747265,0,1.15798497,0,0.343561086,0,17.26722023,11.50723905,10.44754989,8.992629017,6.819373211,6.092635577,4.681246667,3.637800183,15.56043607,9.206579331,7.536035424,5.727402446,3.907201218,3.119464568,2.210730082,1.532647505,4.437887068,5.917736485,9.083571874,2.642954076,3.033538235,4.233977754,11,15,0,3,3.22,5,340.1609346,4.533
,1.1972,1.43328784,72.9102,11.85,15.99592422,-0.311076896,0.306266787,4.859874029,10.33155261,0,11,11,37,0,20,0,0,2,6,1,3,2,0,0,0,0,0.11785113,0.238144836,0.321688271,0,0,0.033333333,0.067986691,0.070616813,0.866984544,0,0.326573065,0,0.406076478,0,0.112575809,0,13.66492594,9.236382105,7.635332143,6.437525566,5.126425915,3.690692991,2.102749012,1.349067594,11.24393949,6.475816704,4.408727459,3.01171113,1.932225701,1.142414679,0.557319637,0.303300701,2.476362482,3.997638959,5.404817468,0.992224189,1.280173061,1.397312223,12,8,0,3,2.67,6,258.136828,3.232
,-0.8704,0.75759616,85.6235,11.999,31.97274554,-0.347975025,0.263299878,5.135258486,11.38155311,0,6,6,49,1,25,0,0,1,5,1,4,4,0,0,0,0,0.11785113,0.234708048,0.298193619,0,0,0.091287093,0.153155706,0.160133205,2.382147995,0.288675135,0.680612462,0.144337567,0.796458002,0.029444386,0.161373663,0.009814795,17.74227621,11.36272187,10.50255617,7.996887229,6.194081555,4.488109704,3.237765126,2.068613719,14.32158885,8.481357077,6.338769461,4.479561085,3.189859138,1.941845772,1.127214241,0.629028644,4.257297408,5.7678442,6.893779356,1.601322192,2.048649796,1.978621416,13,14,0,5,2.34,8,355.1565775,0.978
,3.0161,9.09685921,84.5681,11.85,31.97207197,-0.308913671,0.24336835,5.709191406,11.80970174,0,12,12,39,1,22,0,0,2,9,0,2,1,0,0,0,0,0,0.212027588,0.37445125,0,0,0,0.083527012,0.181226272,1.149829914,0,0.247193875,0,0.863387821,0,0.121498328,0,13.94938299,9.754020195,8.641090013,6.960059955,6.081631043,5.244068618,3.697020215,2.877079232,12.72915789,7.713338948,6.287175969,4.473260438,3.502140613,2.610641316,1.713165667,1.132349196,2.517725009,4.350864458,6.599589725,1.57053662,2.361483931,3.097564566,10,13,0,3,2.78,4,285.1299688,3.777
,3.0348,9.21001104,85.443,11.85,14.00308365,-0.319033234,0.12331504,5.096544785,11.92810241,0,12,12,41,1,22,0,0,0,10,4,1,2,1,0,0,0,0,0.166666667,0.214076175,0,0,0,0.055555556,0.06415003,0.741581624,0,0.247193875,0,0.435395406,0,0.114481121,0,13.78624628,9.898178148,8.153769428,7.084888361,6.120693194,5.233746066,3.762709472,2.848987333,11.9721733,7.404536091,5.389535338,4.104879286,3.101088423,2.277540623,1.456278394,0.941582166,2.272302045,4.146740313,6.258833608,1.166841764,1.863394768,2.440891877,10,14,0,4,3.44,4,263.1673998,4.721
,-0.8145,0.66341025,45.5942,11.98860168,16.00602601,-0.374029932,0.252207379,5.141673044,10.64887855,0,0,0,25,0,12,0,0,2,2,0,2,2,0,1,0,0,0,0.058925565,0.201184464,0,0,0,0.020833333,0.046473128,0.932625685,0.083333333,0.537457479,0.11785113,0.536733297,0.0625,0.132729359,0.02748915,9.190234444,5.669867732,4.673268829,4.553652719,3.434687634,1.452845743,0.808895192,0.333333333,7.385410682,4.190252237,2.960259378,2.562549343,1.522177644,0.528526761,0.217741831,0.082981826,3.212317328,5.355880862,4.387793386,1.52225943,2.010518979,1.071394702,6,7,0,6,2.12,2,167.0946288,1.14
,0.8248,0.68029504,69.2679,11.85,15.99491917,-0.293682626,0.17973423,5.552035387,10.72802317,0,6,6,41,1,19,0,0,0,5,2,4,5,0,0,0,0,0.144337567,0.166666667,0.238483943,0,0,0.111803399,0.0923275,0.119585074,0.950541321,0,0.242833847,0,0.529312103,0,0.083919301,0,12.95781916,8.719545353,7.376135117,6.106767032,4.808001551,3.411533111,2.18364219,1.213104256,11.48485392,7.070175978,5.277824631,3.782274043,2.716407407,1.685796212,0.994397661,0.527779039,2.379305418,3.612939639,4.839688632,1.121840225,1.575525941,1.835862017,10,8,0,5,3,5,245.1779645,3.82
,5.6656,32.09902336,93.244,11.85,34.9688541,-0.277090893,0.402393441,3.714155273,12.16097753,0,12,12,36,0,27,0,0,1,11,2,3,0,0,0,0,0,0,0.151374715,0.278054658,0,0,0,0.051834039,0.074451556,3.001153645,0.353553391,0.414672312,0,0.959552151,0.019090089,0.157944374,0,18.18986997,11.75983881,11.8186567,8.579250436,7.349933442,6.60050803,4.579761537,3.3039751,14.22058882,8.011014939,6.308898114,4.228959692,3.0205586,2.244422704,1.343950279,0.842404831,4.220234714,7.016992176,11.35618155,1.661482762,2.282969582,3.061643382,11,17,1,2,2.45,3,386.02676,5.558
,2.6672,7.11395584,91.4615,11.85,14.00409533,-0.300872085,0.151420576,7.313109375,12.68088326,0,12,12,47,1,27,0,0,0,10,2,3,5,1,0,0,0,0,0.386082763,0.592131772,0,0,0,0.225514533,0.343251906,1.223483547,0,0.340206909,0,0.827963118,0,0.169029369,0,15.22540387,11.39897949,10.25184564,9.429563389,8.484479582,7.803958736,5.47947621,4.230541334,13.61767735,9.073981308,7.332812696,6.119273033,4.897264246,4.048365519,2.488764001,1.660884392,3.503786221,6.339009294,10.23035319,2.117370988,3.349139839,4.795456518,9,13,0,5,3.55,1,304.193949,4.237
,2.5488,6.49638144,76.4647,11.99852078,34.96938054,-0.279290077,0.230347375,5.07332936,11.25945355,0,6,6,32,0,20,0,0,3,6,1,2,0,0,0,0,0,0.096225045,0.328532853,0.455786804,0,0,0.096824584,0.216311015,0.209564421,1.490981436,0,0.424757898,0,0.763893554,0,0.188332049,0,13.99119935,8.986071003,8.29973284,6.794326039,5.092944816,3.575620267,1.938905003,1.144072975,12.13885632,7.022940626,5.547817275,4.166658666,2.872279445,1.460199338,0.687829768,0.354614428,3.431466521,4.848186254,5.976812793,1.711631664,2.272455388,2.019473622,11,14,0,3,2.23,3,296.0386264,1.83
