Title,fragC,ATSc1,ATSc2,ATSc3,ATSc4,ATSc5,ATSm1,ATSm2,ATSm3,ATSm4,ATSm5,ATSp1,ATSp2,ATSp3,ATSp4,ATSp5,C1SP1,C2SP1,C1SP2,C2SP2,C3SP2,C1SP3,C2SP3,C3SP3,C4SP3,SCH-3,SCH-4,SCH-5,SCH-6,SCH-7,VCH-3,VCH-4,VCH-5,VCH-6,VCH-7,SC-3,SC-4,SC-5,SC-6,VC-3,VC-4,VC-5,VC-6,SP-0,SP-1,SP-2,SP-3,SP-4,SP-5,SP-6,SP-7,VP-0,VP-1,VP-2,VP-3,VP-4,VP-5,VP-6,VP-7,SPC-4,SPC-5,SPC-6,VPC-4,VPC-5,VPC-6,ECCEN,FMF,tpsaEfficiency,HybRatio,khs.sLi,khs.ssBe,khs.ssssBe,khs.ssBH,khs.sssB,khs.ssssB,khs.sCH3,khs.dCH2,khs.ssCH2,khs.tCH,khs.dsCH,khs.aaCH,khs.sssCH,khs.ddC,khs.tsC,khs.dssC,khs.aasC,khs.aaaC,khs.ssssC,khs.sNH3,khs.sNH2,khs.ssNH2,khs.dNH,khs.ssNH,khs.aaNH,khs.tN,khs.sssNH,khs.dsN,khs.aaN,khs.sssN,khs.ddsN,khs.aasN,khs.ssssN,khs.sOH,khs.dO,khs.ssO,khs.aaO,khs.sF,khs.sSiH3,khs.ssSiH2,khs.sssSiH,khs.ssssSi,khs.sPH2,khs.ssPH,khs.sssP,khs.dsssP,khs.sssssP,khs.sSH,khs.dS,khs.ssS,khs.aaS,khs.dssS,khs.ddssS,khs.sCl,khs.sGeH3,khs.ssGeH2,khs.sssGeH,khs.ssssGe,khs.sAsH2,khs.ssAsH,khs.sssAs,khs.sssdAs,khs.sssssAs,khs.sSeH,khs.dSe,khs.ssSe,khs.aaSe,khs.dssSe,khs.ddssSe,khs.sBr,khs.sSnH3,khs.ssSnH2,khs.sssSnH,khs.ssssSn,khs.sI,khs.sPbH3,khs.ssPbH2,khs.sssPbH,khs.ssssPb,Kier1,Kier2,Kier3,MDEC-11,MDEC-12,MDEC-13,MDEC-14,MDEC-22,MDEC-23,MDEC-24,MDEC-33,MDEC-34,MDEC-44,MDEO-11,MDEO-12,MDEO-22,MDEN-11,MDEN-12,MDEN-13,MDEN-22,MDEN-23,MDEN-33,PetitjeanNumber,nSmallRings,nAromRings,nRingBlocks,nAromBlocks,nRings3,nRings4,nRings5,nRings6,nRings7,nRings8,nRings9,TopoPSA,VAdjMat,VABC,WTPT-1,WTPT-2,WTPT-3,WTPT-4,WTPT-5,WPATH,WPOL,Zagreb
,2198.04,0.526021133,-0.246530975,-0.095083668,0.103012214,-0.045282826,25.68338741,27.15900569,38.6572796,43.76384061,40.70874321,1654.184886,1974.219763,2871.319883,3078.433312,2627.939802,0,0,0,5,2,4,4,2,0,0,0,0,0.166666667,0.473258976,0,0,0,0.090375994,0.213234256,1.749449411,0,0.392822783,0,1.159552265,0,0.161572107,0,16.56011345,11.0284071,10.07159638,8.393365806,7.175559229,6.360222735,4.569909316,3.440076831,14.59424372,8.546374727,7.163648627,5.174208899,4.054827903,3.150080267,2.092272966,1.445830811,3.927198838,6.331868772,9.785847035,2.084166948,3.086528048,4.150872361,435,0.608695652,0.122226074,0.631578947368421,0,0,0,0,0,0,4,0,5,0,0,2,3,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8112,7.486111111,3.665139525197834,0.802835571,5.082734737,6.383955983,0,6.460122562,19.74767024,0,8.743705826,0,0,0,0.267261242,0.333333333,0,0,0,0,0,0,0.5,3,1,1,1,0,0,0,3,0,0,0,38.77,5.64385619,316.032396,46.83245012,2.036193484,11.75193356,8.200818272,3.551115292,1164,40,122
,2519.02,0.196795133,-0.067618502,-0.022757454,-0.054262464,0.04392984,24.54893807,25.99627593,39.32464384,42.32464384,42.43120485,1790.539869,2139.28315,3166.954667,3398.738041,3014.524772,0,0,0,5,3,4,6,3,0,0,0,0,0.162880647,0.492124987,0,0,0,0.085956201,0.215002539,2.310690027,0.204124145,0.512114216,0.083333333,1.460197062,0.11785113,0.307797372,0.048112522,16.6125197,10.91985208,10.52920292,8.206800136,7.386405857,5.983471351,5.240663175,2.994134814,14.98485392,9.14170955,7.873345918,5.595564944,4.302686489,3.135673155,2.36665669,1.196680142,4.309325161,7.764877316,11.54816382,2.564064011,3.862170099,5.089609894,447,0.608695652,0.0937546,0.6190476190476191,0,0,0,0,0,0,4,0,6,0,1,2,2,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8112,7.086924763,3.665139525197834,0.902399737,6.967835895,6.309453746,1.54438958,9.067797372,18.26394433,2.117011816,8.952163111,2.709589995,0,0,0.25,0,0,0,0,0,0,0,0.5,3,1,1,1,0,0,0,3,0,0,0,29.46,5.64385619,330.8373783,46.70123669,2.030488552,5.680260433,5.680260433,0,1150,40,124
,1798.04,0.553418646,-0.296081085,-0.114279427,0.310669092,-0.261409027,25.68338741,29.49109766,46.15528162,58.03631166,55.31401541,2090.563424,2698.817373,4452.205869,5112.390496,4395.823996,0,0,0,7,3,1,4,0,1,0,0,0.068041382,0.396311673,1.124670181,0,0,0.029462783,0.182438872,0.465197396,1.789573528,0.068041382,0.740360692,0.078236016,1.123361509,0.051031036,0.364684927,0.040184771,15.76722023,11.20187382,10.41765085,10.33185545,9.662430422,8.971534378,7.670988308,6.450877181,13.75738043,8.238959209,6.946012197,6.156744579,5.099433178,4.25971391,3.132555567,2.275253502,5.573164706,10.95789778,18.36796361,3.068967661,5.307916014,7.865108186,352,0.782608696,0.099404747,0.47368421052631576,0,0,0,0,0,0,3,0,3,0,2,2,2,0,0,2,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2702332,5.247160627,1.7959183673469388,0.360562393,4.379928263,5.389131739,0.696238325,6.19869471,20.10399459,2.941713421,11.72265968,4.930998067,0,0,0,0.793700526,0,0,0,0,0,0,0.444444444,5,1,1,1,0,0,1,4,0,0,0,30.93,5.754887502,288.6830199,48.80251044,2.12184828,12.25411623,8.912634386,3.341481848,940,53,140
,2779.05,0.285472706,-0.169305936,-0.085016611,0.107184102,0.071865722,40.33544698,38.17477822,54.35031576,56.4892384,47.81730412,2487.998796,2932.189918,4107.790191,4330.576685,3746.126147,0,0,0,12,0,8,1,0,0,0,0,0,0.28006897,0.545180816,0,0,0,0.136066699,0.304745569,1.438505049,0,0.247193875,0,1.147554603,0,0.136930639,0,18.63961743,13.24151474,11.55643684,9.812142069,8.33371303,7.329476088,5.083300243,3.884516691,17.98943666,11.76742742,9.703645423,7.366339376,5.599048365,4.485376401,2.982139557,2.136017302,3.459179507,5.686525388,8.628773464,2.443302294,3.546705491,4.906927503,634,0.851851852,0.151109665,0.45454545454545453,0,0,0,0,0,0,2,0,8,0,0,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.28,9.666864961,4.950743801652893,0.071428571,4.426015717,1.363858064,0,22.20331141,19.43758668,0,4.329638386,0,0,0,0,0,0,0,0,0,0,0.685006711,0.5,4,3,2,1,0,0,0,4,0,0,0,60.32,5.906890596,372.0318622,56.0524039,2.076014959,16.39158498,0,10.23684057,1920,43,142
,2316.04,0.187166037,-0.105257887,-0.024399167,-0.002881258,0.104690846,37.97546668,35.67623242,50.34816669,55.29544003,45.65112219,2387.888523,2837.491638,4037.316142,4290.756206,3659.126494,0,0,0,12,0,2,5,0,0,0,0,0,0.28006897,0.545180816,0,0,0,0.150616421,0.329583499,1.348074696,0,0.365045005,0,1.077507553,0,0.228217732,0,17.22540387,12.25835149,10.71837954,9.567220094,8.002488739,6.918778672,4.883405408,3.765443062,16.70535977,11.22882451,8.937397847,7.295919187,5.473675611,4.387793841,2.95991013,2.016785142,3.69792515,5.961206461,8.780536528,2.641709967,3.792655971,5.144427238,477,0.88,0.154206195,0.42857142857142855,0,0,0,0,0,0,2,0,6,0,0,7,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.36734694,8.347140039,3.983539094650206,0.1,4.413411404,2.313465851,0,17.81135732,21.57996503,0,5.10949831,0,0,0,0,0,0,0,0,0,0,0.25,0.454545455,4,3,2,1,0,0,0,4,0,0,0,57.08,5.807354922,343.7391174,52.0376963,2.081507852,12.86479107,0,6.859458253,1444,42,134
,2974.07,0.411916132,-0.281486571,0.062616009,0.053842347,-0.040251706,44.88438505,46.56506525,64.90094942,67.20375835,54.5082036,2876.516451,3430.076914,4978.83975,5324.164716,4589.658905,0,0,0,11,3,5,1,0,0,0,0,0,0.28006897,0.531088984,0,0,0,0.140107316,0.299963459,2.578077208,0.166666667,1.180206576,0.25,1.535816847,0.022807523,0.355321625,0.030410031,21.30275414,14.35821048,13.57472747,11.54684924,8.71954755,7.595737809,5.475435981,4.232308559,18.85631514,11.48920515,9.715734371,7.410349333,5.222480638,4.135159852,2.721207724,1.852693232,6.477743799,8.208827904,11.41019677,3.215037472,3.946405109,5.14411714,711,0.766666667,0.17496667,0.391304347826087,0,0,0,0,0,0,3,0,6,0,1,7,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.16804408,9.868055556,5.16796875,0.409913825,5.685075229,2.705610107,0,20.4084447,22.704506,0,7.274116621,0,0,0.5,0,0,0,0,0,0,0,0.436790232,0.5,4,3,2,1,0,0,0,4,0,0,0,77.54,6.044394119,404.2718415,61.4743291,2.049144303,21.08600187,4.898846464,9.585720877,2491,52,162
,394.01,0.029830755,-0.005980043,-0.011812393,0.001731402,0.001056122,10.3599803,11.16618193,12.33236387,10.16618193,7.332363866,532.1297326,613.5986596,660.9121977,541.1242389,333.1749031,0,0,0,5,1,0,2,1,0,0.23570226,0.371785024,0.136082763,0.430594926,0.4554998,0.23570226,0.253933894,0.068041382,0.189209855,0.177281743,0.538451691,0,0.068041382,0,0.350158939,0,0.03928371,0,6.974691495,4.877010098,4.274930851,3.191348912,2.355467612,1.738854239,0.796542922,0.479907568,5.825908935,3.682521985,2.916733546,1.831817674,1.151550813,0.69916986,0.292554796,0.147523247,0.914394052,1.306040181,1.447051051,0.506873575,0.58528719,0.533715978,100,0.9,0.195508049,0.3333333333333333,0,0,0,0,0,0,0,0,1,0,0,5,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.694214876,2.56,1.382716049382716,0,0,0,0,6.945629182,7.94226514,0,2.381101578,0,0,0,0,0,0,0,0,0,0,0,0.5,2,1,2,1,1,0,0,1,0,0,0,26.02,4.459431619,131.694787,19.96299719,1.996299719,2.428744506,0,2.428744506,119,10,52
,1951.07,0.467296865,-0.308022795,0.03691186,0.021041702,0.073411911,36.28732045,33.63802612,48.05697214,46.64126037,38.07978393,1826.975733,2119.761056,2886.562762,2708.801903,2126.005968,0,0,2,9,0,6,1,0,0,0,0,0.07856742,0.495234087,0.747890958,0,0,0.02236068,0.153382964,0.196603025,1.4879988,0,0.32616718,0,0.767255374,0,0.078629524,0,17.93251065,12.70350994,11.30685654,9.714608766,8.081235176,6.437326969,4.160154844,2.959360863,15.34675931,9.354712669,7.033104666,5.113417273,3.644881058,2.538090128,1.463075657,0.924056456,3.652791427,5.733571429,7.410093075,1.528864002,2.014945958,2.210658543,690,0.923076923,0.124746974,0.3684210526315789,0,0,0,0,0,0,0,0,7,0,0,8,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.32223543,9,4.7162691349234604,0,0,0,0,21.13246957,12.56716296,0,0.996946482,0,0,0,0,0,0,0,0,0,1.33748061,1.313814579,0.466666667,4,3,3,2,0,0,1,3,0,0,0,46.3,5.857980995,337.3842164,53.87000358,2.071923215,22.14538145,2.588757385,17.02676177,2003,39,138
,547.08,0.559634117,-0.337451907,0.139888785,-0.044598495,-0.079239936,30.90232029,32.34215107,28.64312044,16.33212227,15.33212227,770.3468775,767.883388,954.9172068,621.9368667,559.4755647,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3.121320344,0.707106781,0,0,0.69527136,0.083281299,0,0,11.24264069,6.207106781,7.035533906,2.603553391,1.664213562,1.051776695,0.655330086,0.40625,8.50189699,4.80039377,3.579741138,1.430346539,0.834631042,0.487502369,0.277919464,0.108245314,1.5,1.560660172,1.103553391,0.347383653,0.304526108,0.215332476,190,0,0.420692066,1.0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5.777777778,13.090909090909092,0.111111111,1.836599077,0,0,3.965406457,0,0,0,0,0,1.100642416,2.138089935,0.2,0,0,0,0,0,0,0.444444444,0,0,0,0,0,0,0,0,0,0,0,103.5,4.700439718,202.0917748,26.03595525,1.859711089,21.58380512,15.1721574,0,393,11,62
,1473.08,0.665462153,-0.331396551,-0.080554809,0.37231135,-0.444479961,34.30557008,31.66502992,45.99224128,51.8800794,49.20680498,1816.142833,2173.406206,2935.96868,2984.618533,2546.091852,0,0,3,4,2,3,4,0,0,0,0.111111111,0.332395981,0.700170447,1.06073724,0,0.074535599,0.196251723,0.402083467,0.557400851,1.850692449,0,0.702657303,0,0.921593839,0,0.238619269,0,17.43035694,11.41359136,10.6103706,9.088370951,7.423193913,5.82171753,3.669567213,2.601407388,14.00668916,8.739751229,7.103089529,5.801677326,4.277302103,3.128560659,1.844170857,1.147557413,4.782950492,7.461426232,10.60880654,2.293824866,3.21058548,4.060334083,484,0.708333333,0.395377237,0.4375,0,0,0,0,0,0,1,0,3,0,3,0,3,0,0,6,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.78106509,7.709141274,3.618369526521894,0,0.737312871,2.270161514,0,5.222632016,11.01204319,0,11.8248191,0,0,1.195266057,0,0,0,0.333333333,0.166666667,0,0.333333333,0,0.5,3,0,2,0,0,1,0,2,0,0,0,138.03,5.700439718,319.0642959,48.31961718,2.013317383,22.14536164,9.973602387,9.083764881,1383,39,128
,1939.04,0.243772424,-0.115834012,-0.014155384,-0.054899126,0.064163234,30.79289081,26.11504417,35.56536061,36.23299674,32.5849622,1486.433873,1666.895599,2170.087777,2171.91086,1823.441014,0,0,1,7,1,6,3,0,0,0,0,0,0.136082763,0.299775182,0,0,0,0.042690161,0.080897178,1.250890511,0,0.136082763,0,0.760107554,0,0.039467233,0,15.94938299,10.63456025,8.987441447,7.227860028,5.710205526,4.279799228,3.010663683,1.953208336,14.52795613,8.545965291,6.170915614,4.347677609,2.911995268,1.781386366,1.105456783,0.642669877,2.631597406,3.988042926,5.052092529,1.371559835,1.707224298,1.67285343,458,0.454545455,0.088225658,0.5,0,0,0,0,0,0,3,0,5,0,0,5,1,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.34026465,9.333333333,5.551497443389335,0.516459057,5.950325008,2.35822899,0,10.20421838,13.95000792,0,4.130851921,0,0,0,0,0,0,0,0,0.25,0.298142397,0,0.461538462,2,2,1,1,0,0,0,2,0,0,0,28.16,5.523561956,308.3903195,44.06840221,2.003109191,11.93012823,0,9.38573977,1212,31,106
,2977.09,0.857019879,-0.41553421,-0.054054633,-0.00475269,0.057593009,45.39281109,39.85529119,55.60676438,62.26671152,54.09989798,2006.31185,2298.667025,3089.460256,3173.928137,2706.163214,0,0,1,11,1,4,4,0,0,0,0,0,0.206930271,0.469066302,0,0,0,0.101315739,0.161548681,2.04011297,0,0.414266427,0,0.932347655,0,0.1203169,0,23.08721119,15.4054172,13.48898123,11.20820795,8.537614287,7.222006375,4.502147446,2.799232449,19.03085776,10.86110658,8.080532042,5.854301363,3.921805926,2.833017751,1.54994216,0.910052952,4.692188444,6.442697578,9.304210064,1.907588154,2.300769708,2.733663949,984,0.75,0.18498094,0.43478260869565216,0,0,0,0,0,0,2,0,6,0,0,6,2,0,0,1,6,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.60207612,13.1852552,7.758620689655173,0.111111111,3.038047718,3.131166458,0,13.34706912,19.5267457,0,7.410051624,0,0,0,0.512992784,0.35809271,0,0.166666667,0.1,0,0.25,0,0.473684211,3,2,3,2,0,0,0,3,0,0,0,86.05,6.087462841,418.4693321,64.49616953,2.015505298,25.36301952,11.24853425,9.072509438,3560,49,160
,747.09,0.701264551,-0.41622953,0.11554235,-0.175431598,0.265697219,30.83625852,25.94195788,41.03381138,40.0208814,39.34453608,1164.719989,1403.59458,2053.755913,1876.982383,1617.253362,0,0,2,1,0,2,3,0,0,0,0,0.19245009,0.454530031,0.808083421,0,0,0.084423069,0.145484477,0.185228002,1.501661279,0,0.393228668,0,0.634546262,0,0.094226368,0,13.56854962,9.096555451,8.499870227,7.327457552,6.448262565,4.590217471,3.524737059,2.280357314,10.52638819,6.075768681,4.654801597,3.284493478,2.342820433,1.394372615,0.846124378,0.442620334,3.590462665,6.028784184,7.785642595,1.21797742,1.637910698,1.734963474,292,0.736842105,0.418539255,0.5,0,0,0,0,0,0,0,0,2,0,0,1,3,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.95918367,5.413111342,2.492157923201731,0,0,0,0,0.843432665,7.084578333,0,7.266154932,0,0,0.25,0.666666667,0,0,1.040041912,0.25,1.144714243,1.190550789,0,0.444444444,3,2,2,1,0,0,2,1,0,0,0,119.31,5.392317423,208.666643,38.73111144,2.038479549,25.92328565,8.095915496,15.28700801,671,30,104
,2375.04,0.490405158,-0.248523661,-0.122711969,0.236073184,-0.162811235,28.68338741,30.99309564,46.59765868,50.92159335,46.14383752,1923.258045,2310.959386,3381.079749,3423.631788,2902.239304,0,0,1,10,2,3,3,2,0,0,0,0,0.394144059,0.634779689,0,0,0,0.332878769,0.735641745,2.349134353,0.27300174,0.816635354,0.164266427,2.012090315,0.27795085,0.193365355,0.023292375,18.20045984,12.51160379,11.78493686,10.34680493,8.383333586,7.02287805,4.332788776,2.78936624,15.43455409,10.20410954,9.280093316,7.301112677,5.553132839,4.755838986,2.57857645,1.175006234,5.770720031,9.281682598,13.05021587,3.642834458,5.216556449,6.769614053,465,0.884615385,0.132115711,0.4090909090909091,0,0,0,0,0,0,1,0,5,0,0,10,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.32223543,7.78799351,3.8058029301924736,0,2.652449313,1.012279725,0.166666667,22.1802826,20.08447305,4.47943006,3.729665447,3.041821709,0,0.333333333,0.816496581,0,0,0,0,0,0,0,0.5,5,2,3,2,0,0,0,5,0,0,0,46.53,5.857980995,338.0727444,53.44679713,2.055646044,11.87274269,8.24982059,3.622922098,1548,45,144
,1645.02,0.175470318,-0.044215889,-0.039348325,0.000919304,0.00803653,21.54893807,23.66418395,37.32836791,40.99255186,31.32836791,1645.481823,2046.026742,3170.228706,3243.314073,2442.021992,0,0,0,5,2,1,6,3,1,0,0,0.083333333,0.445414214,0.911968554,0,0,0.072168784,0.308164719,0.586625897,1.878331454,0.11785113,0.772274284,0.131445856,1.331185293,0.102062073,0.470352477,0.071129449,13.90541292,9.593172146,9.376602665,8.690783635,7.350631492,6.133622864,4.646942739,3.579089772,12.06220419,7.945186794,7.216626093,6.419141686,5.339786648,4.156439199,2.903828093,2.109729795,5.091901005,8.333475527,11.61990094,3.472865764,5.724520129,7.55968082,336,0.85,0.138065319,0.6111111111111112,0,0,0,0,0,0,1,0,6,0,0,3,3,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.64839319,4.75,1.9608401566393734,0,2.202594807,1.840308123,1,10.50262991,23.17814628,3.043717325,7.76200963,2.675123622,0,0.1,0,0,0,0,0,0,0,0,0.5,4,1,1,1,0,0,1,3,0,0,0,37.3,5.523561956,266.5929658,41.76699607,2.088349804,5.093016508,5.093016508,0,724,39,118
,619.06,0.560027115,-0.199329841,-0.206913725,0.175252037,0.014286413,37.52377596,24.56400116,36.90619543,52.94532303,42.61546503,1207.635163,1374.845362,1853.772668,1940.278811,1559.009587,0,0,2,6,2,2,1,0,0,0,0,0,0.055555556,0.182469836,0,0,0,0.020833333,0.066167399,1.52405025,0,0.50055376,0,0.655148462,0,0.194927562,0,14.57698579,8.879116515,7.935364098,6.450724679,4.241645584,3.02100663,2.059693241,1.236190602,11.71576619,6.186998343,4.463797261,3.255098801,1.770375923,1.076069697,0.596950424,0.290031784,3.622490334,4.824528022,6.558915605,1.544686588,1.767837048,2.080295229,303,0.315789474,0.210588172,0.23076923076923078,0,0,0,0,0,0,1,1,2,0,0,2,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.05263158,7.695266272,4.5,0.333333333,1.932082955,3.45131646,0,1.701901335,9.748047919,0,7.963811952,0,0,0.550321208,0.793700526,0,0,0,0,0,0,0,0.454545455,1,1,1,1,0,0,0,1,0,0,0,63.6,5.247927513,259.9120903,36.76926787,1.935224624,15.38710925,10.30163682,0,744,29,90
,1939.02,0.140645334,-0.050557187,-0.021998538,0.00659458,0.00846129,23.54893807,25.66418395,41.66045989,48.32464384,37.32836791,1874.598468,2345.348556,3711.653488,3939.372626,3001.295699,1,1,0,4,2,1,6,4,1,0,0,0.072168784,0.459775766,1.068622394,0,0,0.072168784,0.34706119,0.712453977,2.337295093,0.227062073,1.221240461,0.448623438,1.56142044,0.141590543,0.726252632,0.199757746,15.53516943,10.48311201,10.26274184,9.772543288,8.030205596,6.554190725,5.054751371,3.951612792,13.17851976,8.503344581,7.798061397,7.100474364,5.821907213,4.507002304,3.241037306,2.388598417,6.615322006,10.85217165,14.68499701,4.298525049,7.022810011,9.252619701,399,0.772727273,0.136607211,0.6666666666666666,0,0,0,0,0,0,1,0,6,1,0,3,3,0,1,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5232,5.25,2.111111111111111,0.25,4.584939419,2.309574272,2.149139864,12.36495959,21.39890578,6.786930163,6.631975708,3.327536019,1,0.1,0,0,0,0,0,0,0,0,0.454545455,4,1,1,1,0,0,1,3,0,0,0,40.46,5.64385619,298.5484763,45.56093627,2.070951649,5.07608676,5.07608676,0,941,46,130
,1474.05,0.322863463,-0.100981744,-0.082592364,0.068990685,-0.063020322,25.45785644,24.66073177,34.15528162,32.54256128,29.09593259,1269.109604,1421.603681,1831.257683,1711.993339,1430.286608,0,0,0,10,2,2,3,0,0,0,0,0,0.151374715,0.317625372,0,0,0,0.051834039,0.067469918,1.761193611,0,0.11785113,0,0.733094211,0,0.030429031,0,16.1125197,10.43556075,9.698935655,7.005650905,5.508644688,4.329588728,2.361465352,1.45563755,12.39922037,7.160741196,5.478408777,3.447529807,2.298842307,1.509241137,0.7383417,0.415557851,2.82919992,3.997994242,5.40080198,1.044013657,1.228388513,1.330642791,470,0.772727273,0.306616863,0.29411764705882354,0,0,0,0,0,0,1,0,2,0,0,7,2,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.34026465,8.740894901,6.204081632653061,0,2.020215275,1.731631134,0,8.230377356,17.29396721,0,4.942699628,0,0,0.806931742,0,0,0,0,0,0,0,0,0.461538462,2,2,2,2,0,0,0,2,0,0,0,92.95,5.523561956,286.4141947,43.78871541,1.990396155,13.08607061,10.1011345,2.98493611,1240,29,108
