Title,ALogP,ALogp2,AMR,BCUTw-1l,BCUTw-1h,BCUTc-1l,BCUTc-1h,BCUTp-1l,BCUTp-1h,nAcid,naAromAtom,nAromBond,nAtom,nBase,nB,C1SP1,C2SP1,C1SP2,C2SP2,C3SP2,C1SP3,C2SP3,C3SP3,C4SP3,SCH-3,SCH-4,SCH-5,SCH-6,SCH-7,VCH-3,VCH-4,VCH-5,VCH-6,VCH-7,SC-3,SC-4,SC-5,SC-6,VC-3,VC-4,VC-5,VC-6,SP-0,SP-1,SP-2,SP-3,SP-4,SP-5,SP-6,SP-7,VP-0,VP-1,VP-2,VP-3,VP-4,VP-5,VP-6,VP-7,SPC-4,SPC-5,SPC-6,VPC-4,VPC-5,VPC-6,nAtomLC,nAtomP,LipinskiFailures,nAtomLAC,MLogP,nRotB,MW,XLogP
,2.8213,7.95973369,107.6668,11.99614144,15.99930159,-0.375028797,0.110319046,4.929649293,11.8973858,0,12,12,54,0,30,0,0,0,11,3,2,1,1,0,0,0,0,0.123596937,0.278226205,0,0,0,0.044889595,0.071125128,1.613366648,0,0.49759976,0,0.761600928,0,0.161711698,0,20.25878407,13.56994187,11.33614938,10.50739686,8.803496357,7.046790635,5.502345642,4.24853644,17.19862875,9.182143089,6.515026757,5.063504962,3.577640541,2.340747129,1.503905604,0.974634805,4.776525757,8.039786236,11.16099211,1.902019397,2.72576996,3.128416714,13,20,0,5,3.22,6,382.1892575,4.743
,4.5823,20.99747329,101.2884,11.89,34.97385792,-0.363940811,0.318045743,5.787114261,11.11617278,0,6,6,41,0,25,0,0,0,5,1,7,1,0,0,0,0,0,0.083333333,0.142258898,0,0,0,0.027777778,0.039118008,3.74679217,0.577350269,1.342596002,0.40824829,4.111308952,0.841697577,0.440599247,0.15367225,19.25071238,11.40872073,11.81239474,7.886434589,4.424001145,3.443184911,2.253649013,1.443543958,17.37819802,9.127856351,9.693749314,3.959752231,1.923467824,1.319354001,0.707398807,0.353381151,5.87047557,4.730568806,5.231693151,2.889804979,2.217034594,2.000207294,12,7,0,3,1.79,10,473.9128898,4.422
,3.5468,12.57979024,90.3884,11.89,14.0061084,-0.300059543,0.06655961,5.774114562,9.791755002,0,11,11,45,1,23,0,0,0,8,1,7,1,0,0,0,0,0.11785113,0.36785113,0.380742842,0,0,0.032274861,0.132874412,0.139514921,1.318931893,0,0.083333333,0,0.746744208,0,0.0372678,0,14.65648977,10.20350994,9.174262807,7.321614689,5.916044547,4.50351093,2.772841487,1.932763793,12.97103282,7.754230088,5.959986968,4.182246631,2.929524548,2.02375317,1.141234192,0.708748261,2.502303547,3.629616864,4.233174954,1.280447427,1.609476307,1.688137648,14,7,0,2,2.89,4,284.200097,3.26
,1.2319,1.51757761,71.3908,11.99617788,15.99794568,-0.414252752,0.093434605,5.847793805,11.0868233,0,6,6,41,1,20,0,0,0,3,3,4,5,1,0,0,0,0,0.182522502,0.488852044,0,0,0,0.101974669,0.245650752,1.82095069,0.176776695,0.191638319,0,1.084635502,0.079056942,0.106016551,0,12.75071238,8.611103546,8.250455888,7.074717229,5.564715748,5.158368525,3.739921673,2.544114866,11.44646895,7.17053886,6.036053771,4.865298024,3.510314404,2.911175967,1.985391049,1.248321277,3.697508887,5.477733605,8.00539838,2.199563036,3.000874151,3.909272372,9,6,0,5,3,1,245.1779645,2.768
,5.7062,32.56071844,126.1671,11.99850367,34.97015796,-0.27818428,0.228737634,5.607352508,12.31117004,0,18,18,52,0,35,0,0,1,16,3,4,0,0,0,0,0,0,0.234708048,0.403054658,0,0,0,0.079611817,0.140227084,2.92398299,0.204124145,0.763134024,0.102062073,1.329495523,0.03606186,0.219686362,0.01202062,22.88010441,15.25885738,14.53792439,11.97421124,9.573214803,8.040295318,6.135236475,4.138543755,18.97112227,11.12002337,8.853388212,6.262192747,4.287570526,3.11895196,2.024900115,1.198478127,6.163429279,9.132512545,12.77961663,2.471507665,3.122485886,3.799280839,16,17,1,2,3.22,5,486.057169,5.245
,1.2456,1.55151936,103.0408,11.89,15.99592724,-0.36076156,0.13288075,5.056854061,13.30975564,0,6,6,61,1,28,0,0,0,5,2,4,9,0,2,0,0,0,0.143728739,0.542064703,0,0,0,0.081846641,0.326391421,2.470022418,0.204124145,1.226422871,0.428855364,1.818932026,0.19045042,1.009546033,0.366690019,18.94938299,12.31451592,11.61751396,10.01656922,7.903597725,6.984274418,5.080369051,3.548365844,16.97603759,10.35920223,9.03733519,7.576055947,5.522068876,4.284595863,2.8950534,1.891664205,6.443464087,10.67896534,17.20050571,4.912669452,7.711473791,11.09658236,14,7,0,12,3.66,7,357.2667796,4.588
,-1.5374,2.36359876,70.702,11.999,31.97274547,-0.343246211,0.355115777,6.088957031,10.55207328,0,0,0,43,0,24,0,0,0,0,0,6,6,0,0,0,0,0.155502117,0.609883583,1.181601319,0,0,0.051834039,0.20784538,0.353574132,5.005263692,0.955615463,0.292930599,0.041666667,1.884675478,0.224728598,0.089341908,0.008018754,16.38890506,9.916762088,12.10971134,7.50097805,6.879181064,6.286928946,4.225290933,3.451782519,13.10159102,7.32920972,6.861523501,3.810417195,3.193979192,2.367161808,1.357990795,0.917414282,5.402653775,9.61869063,14.62163173,2.059190711,3.438940326,4.423695557,10,5,0,6,1.68,3,339.0987878,-1.204
,0.5499,0.30239001,85.2116,11.89,15.99592674,-0.312100824,0.296667982,4.992734912,11.05660394,0,9,10,46,0,23,0,0,3,2,2,7,2,0,0,0,0,0.096225045,0.23699924,0.467252991,0,0,0.028867513,0.061731541,0.109360597,1.157430589,0,0.381648254,0,0.471349527,0,0.102279857,0,16.1125197,10.63375892,8.789319395,7.438051195,6.551007197,4.775782241,3.730914082,2.579471977,13.77102154,7.905719343,5.145628298,3.577556825,2.461735615,1.576684672,1.032301364,0.59326915,3.187521268,5.991361073,8.427151673,1.100935522,1.646196722,1.982031049,11,13,0,4,2.56,8,304.1899262,3.951
,2.1162,4.47830244,116.0229,11.99736696,34.96985545,-0.343642396,0.198830046,3.978817093,15.30974196,0,0,0,60,0,36,0,0,0,5,1,5,7,4,2,0,0,0.131094349,0.652053556,1.753833915,0,0,0.082981826,0.388907091,1.007954542,4.836208129,0.596383044,2.415010016,0.757437281,3.379938504,0.38151809,1.865933915,0.568919386,23.48276318,14.76547519,15.96221486,14.39467876,12.84856606,11.39529127,8.464418745,6.243093453,20.10393822,11.97649361,12.09992236,10.66031036,9.035726652,7.20411998,5.252394629,3.742285891,11.94449048,22.67445403,37.92095817,8.817823312,15.62902307,24.11943434,13,6,0,11,3.22,2,488.1332714,3.738
,0.7711,0.59459521,73.4611,11.99333062,15.99592373,-0.384320142,0.094571921,4.915051767,11.53347577,0,6,6,44,1,20,0,0,0,5,1,1,4,2,0,0,0,0,0.155502117,0.265458718,0,0,0,0.099946561,0.144619409,1.593813658,0.11785113,0.488641942,0.11785113,0.948895878,0.045643546,0.210839023,0.038036289,13.88046889,9.058697303,8.215876108,6.499371069,5.184811937,4.329336186,2.545767556,1.646976953,12.22496073,7.076726502,5.861159653,4.191040321,3.183620359,2.423259435,1.292727098,0.758638285,3.486368453,5.428481744,7.752243925,1.804415552,2.671137991,3.471443877,10,7,0,5,2.89,4,263.1885292,2.434
,1.7862,3.19051044,58.2149,11.89,15.99491815,-0.340656973,0.144622744,6.161492188,9.771478255,0,6,6,31,1,15,0,0,0,5,1,1,3,0,0,0,0,0,0.138888889,0.284049121,0,0,0,0.051834039,0.093574411,1.038451691,0,0.315641142,0,0.660678546,0,0.172498665,0,10.12939203,6.68154055,6.161176313,4.903152473,4.068517822,3.162032638,2.047056476,1.292852655,9.026670282,5.092288039,4.165775343,2.919668353,2.059961611,1.321130333,0.736470564,0.394771231,2.34958217,3.568826016,4.715003165,1.330907516,1.704389985,1.861450237,8,7,0,4,2.56,1,191.1310143,2.133
,2.7198,7.39731204,124.3372,11.85,18.99840869,-0.301518285,0.319877839,4.832231432,13.8314807,2,17,17,65,1,37,0,0,1,11,1,7,3,1,0,0,0,0.096225045,0.489871998,0.617190452,0,0,0.02,0.152203729,0.177127582,2.10233486,0.083333333,0.712700083,0.069444444,1.0581663,0.055901699,0.234031269,0.032609325,24.13118127,16.49636757,14.29060883,12.87972224,10.51407402,8.488374353,5.666504115,4.044273626,19.7307493,11.85931095,8.573729097,6.692711951,4.812474811,3.563628509,2.177806445,1.396828501,5.979829078,10.24103759,14.6598167,2.639021454,4.029431116,5.035668244,16,9,0,5,3.22,9,466.2492527,3.21
,1.0644,1.13294736,161.8457,11.89,18.99841115,-0.389604806,0.265927719,4.860642966,13.33558209,0,6,6,87,0,50,0,0,2,10,2,7,7,5,2,0,0,0.131094349,0.761761604,1.821318572,0,0,0.082981826,0.427603716,0.969043598,5.500765753,0.596383044,2.657530807,0.766801651,3.223742625,0.318524012,1.240171515,0.333761889,32.57877502,21.08764373,21.49340333,18.96743359,15.88381236,13.58533882,9.818477727,7.499707776,26.43111029,15.81278345,14.3524522,11.40081224,9.215587839,7.145658736,5.004282735,3.655622475,13.67077289,24.03700628,38.48973233,7.3114522,12.397408,18.04258142,22,9,0,11,4.21,9,623.2894459,3.304
,1.8604,3.46108816,149.1316,11.85,18.99841066,-0.389596197,0.317397548,4.797405648,13.33162809,0,9,10,77,0,48,0,0,1,12,2,5,7,4,2,0,0,0.227319394,0.934671184,2.19798839,0,0,0.112444609,0.472058561,1.038885087,5.362694566,0.596383044,2.574197473,0.766801651,3.079992718,0.318524012,1.218603261,0.333761889,29.87166824,19.74943978,20.59949574,18.54634318,16.32942839,14.11426462,10.43778561,7.945375239,24.14665324,14.63309744,13.49225262,11.0092018,9.200635557,7.156279921,5.026159938,3.654665293,13.3890064,24.43367111,39.33901875,7.140651931,12.42425091,18.10641151,19,12,0,11,4.1,5,578.2315966,3.737
,2.2363,5.00103769,36.4398,11.99890714,78.92040218,-0.357954086,0.283206831,7.215493449,12.1257003,0,0,0,9,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.560660172,0.353553391,0,0,2.847248301,0.609867834,0,0,5.207106781,2.560660172,2.914213562,1.060660172,0,0,0,0,7.546203413,3.92985135,5.048090602,3.037941372,0,0,0,0,1.060660172,0.353553391,0,3.898000958,1.197756649,0,4,0,0,2,1.24,1,279.773401,2.262
,0.8683,0.75394489,84.9105,11.99617785,16.0000045,-0.374915553,0.231757535,5.01407766,9.571623229,0,6,6,47,0,23,0,0,2,5,1,5,0,0,0,0,0,0,0.055555556,0.149926145,0,0,0,0.020833333,0.035932185,1.274153951,0,0.371785024,0,0.479599657,0,0.073341468,0,17.40541292,11.01429897,8.748737243,7.677735519,5.769162844,3.912680545,2.494553909,1.608080958,14.26447593,7.377448809,4.662721232,3.443235091,2.158250933,1.115378058,0.576586437,0.317714105,3.569737733,5.306774128,6.32990539,1.161337939,1.455092496,1.244219098,13,12,0,2,2.45,10,324.1685221,1.064
,3.3739,11.38320121,95.1537,11.85,34.97085551,-0.371636523,0.306221112,6.36807691,13.31025623,0,12,12,39,1,26,0,0,1,10,2,2,0,1,0,0,0,0.083333333,0.431795046,0.53798452,0,0,0.039528471,0.142637705,0.157493927,2.573895071,0.356716516,1.159648388,0.273991758,2.45372505,0.452098788,0.420971221,0.110708534,17.37203272,11.37086259,10.92814559,9.139427497,7.383391367,5.772958218,3.702043326,2.943412111,14.76231548,8.424792347,7.876102342,4.683360347,3.28827102,2.186936711,1.265115129,0.880352449,5.767055896,9.278773407,13.20832728,2.772558627,3.781995699,4.338121344,10,6,1,2,2.56,4,384.0199109,5.195
,1.3037,1.69963369,38.5151,11.999,34.97085433,-0.315106705,0.464828214,2.584555794,10.14787711,2,0,0,14,0,9,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3.121320344,0.707106781,0,0,2.302286781,0.537804264,0,0,8.414213562,4.207106781,5.621320344,1.625,0.75,1.125,0,0,6.990866865,3.491365503,4.205564284,0.840251533,0.455725205,0.42927206,0,0,1.5,1.25,2.5,0.66622589,0.654644455,0.822119974,6,5,0,2,0.8,3,227.8912783,0.108
,2.3808,5.66820864,120.766,11.89,34.97085664,-0.343641186,0.188689558,4.987352618,15.34172671,0,0,0,60,0,36,0,0,0,5,1,5,7,4,2,0,0,0.131094349,0.652053556,1.753833915,0,0,0.082981826,0.388907091,1.007954542,4.836208129,0.596383044,2.415010016,0.757437281,3.379938504,0.38151809,1.865933915,0.568919386,23.48276318,14.76547519,15.96221486,14.39467876,12.84856606,11.39529127,8.464418745,6.243093453,20.85986717,12.51101609,12.36718361,10.90304992,9.23424811,7.470085435,5.442156789,3.907775908,11.94449048,22.67445403,37.92095817,8.872377784,15.80741923,24.67685802,13,6,0,11,3.22,2,504.1037209,3.875
,2.8295,8.00607025,108.8822,11.99330038,15.99693664,-0.346843283,0.200183012,5.019000394,10.51162817,0,16,17,50,0,29,0,0,1,9,3,2,0,0,0,0,0,0,0.166666667,0.505802667,0,0,0,0.054166667,0.119131161,1.834812171,0,0.430580814,0,0.728612044,0,0.138612159,0,19.55167728,12.97709551,11.41137571,9.888638136,8.674963086,6.546707702,4.511654657,2.865910019,15.79038046,8.331385689,5.978426698,4.429032843,3.056680634,1.958134402,1.101735787,0.602171442,4.518122666,8.070710023,11.03945694,1.636776268,2.26170614,2.55113441,15,12,0,0,2.67,6,369.1800898,2.176
,1.5278,2.33417284,84.2241,11.85,15.99592777,-0.282609481,0.253709414,3.710333507,11.39891585,0,12,12,38,0,25,0,0,2,12,1,1,0,0,0,0,0,0,0.185395406,0.179206871,0,0,0,0.059852793,0.048991949,1.207191452,0,0.376956822,0,0.506319847,0,0.085141421,0,16.23384004,11.2027086,9.597837843,8.444393925,6.837921958,5.559742004,3.769262033,2.852524167,12.19153325,7.004008887,4.995572734,3.514033831,2.384580167,1.628955447,0.908332051,0.553948651,3.363804845,5.530662849,7.942474353,1.062106492,1.402385476,1.651170654,11,16,0,3,2.45,3,309.1225748,3.326
,-0.2899,0.08404201,76.8333,11.99617024,15.99929544,-0.372715447,0.233901589,5.024051793,10.01539556,0,6,6,47,0,23,0,0,1,5,1,2,5,0,0,0,0,0,0.055555556,0.149926145,0,0,0,0.020833333,0.035932185,0.99519952,0,0.328532853,0,0.409662445,0,0.06209255,0,15.94938299,10.70623856,8.604556603,7.579124762,6.041650447,4.703908636,3.233982606,2.277699886,13.68465476,7.80200432,5.473982734,4.054953819,2.837687572,1.970153884,1.246872763,0.833701029,2.973185543,4.818231175,6.613885668,0.966973354,1.353355858,1.552312314,12,12,0,7,2.78,5,307.1783585,2.837
,0.8833,0.78021889,56.3132,11.99623303,15.99826258,-0.349692448,0.29557848,4.129724352,9.726016224,1,9,10,27,1,16,0,0,2,5,2,0,2,0,0,0,0,0.096225045,0.287457479,0.38688441,0,0,0.036084392,0.094959963,0.108056343,1.038451691,0,0.371785024,0,0.416955398,0,0.07181269,0,10.83649881,7.18154055,6.502824321,5.294224088,3.899940253,3.041543506,1.966601745,1.363286574,8.104020551,4.71624163,3.50835221,2.431943542,1.624730989,1.043896674,0.554706997,0.314403708,2.535578888,2.99421758,3.855608495,0.820552569,1.005097151,1.049347609,9,9,0,3,2.23,3,204.0898777,-1.271
,4.5841,21.01397281,96.5805,11.99851047,34.97015667,-0.290911552,0.130352049,5.024550538,11.82407733,0,12,12,39,2,26,0,0,2,12,2,2,0,0,0,0,0,0,0.151374715,0.28688347,0,0,0,0.051834039,0.095449582,1.303416497,0,0.275377538,0,0.696491585,0,0.09815432,0,16.94094682,11.68587185,10.10646852,8.348258768,6.950636626,5.967686432,4.298817348,3.134080816,14.31058482,8.099174971,5.910026569,3.940897549,2.735138111,1.957552612,1.148683566,0.685653026,3.069830792,5.0702841,7.768092206,1.292547362,1.747156477,2.230357417,13,18,0,3,2.78,5,359.0592176,4.63
,0.0005,2.5E-07,134.5437,11.9961193,16.00002308,-0.376007667,0.225283631,5.053297937,11.34876775,0,6,6,77,1,40,0,0,4,6,0,10,4,2,1,0,0,0,0.230816697,0.59011129,0,0,0,0.115045577,0.252702913,2.81863982,0.166666667,1.087246978,0.111111111,1.817346133,0.166666667,0.485733838,0.083333333,26.74191173,17.71678115,15.96124108,13.96542993,12.48635105,9.068863323,6.813162232,4.202988757,22.57237204,13.52700523,10.90481716,8.179441293,5.957171591,4.256221833,2.734522052,1.679609922,7.271281998,14.1709605,20.64336935,3.711221741,5.498087238,7.09155925,21,8,0,5,3.55,10,512.2998707,2.615
,0.2687,0.07219969,18.7833,11.89,15.99591716,-0.303297043,0.334577753,3.480808888,5.338081898,0,0,0,13,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40824829,0,0,0,0.048112522,0,0,0,4.991563832,2.77005561,2.182521985,0.866025404,0.577350269,0,0,0,3.600953631,1.692705341,0.752048296,0.286596466,0.142258898,0,0,0,0.288675135,0.288675135,0,0.034020691,0.034020691,0,5,4,0,0,1.46,2,89.04767852,-0.214
,-1.1038,1.21837444,76.4602,11.89,15.99793986,-0.362329137,0.300512389,4.588645963,9.465443031,0,9,10,43,1,24,0,0,3,1,0,4,1,1,0,0,0,0.096225045,0.247193875,0.491385277,0,0,0.028867513,0.063255353,0.081801192,1.724695272,0,0.548354835,0,0.790954661,0,0.157790533,0,16.98276318,10.89675461,9.937427284,7.889339359,5.956307061,4.035138858,2.894190629,1.810457736,12.98270564,7.10416805,5.313412383,3.201544342,1.811810694,1.009716241,0.547204553,0.27923054,3.948747402,5.510760589,6.72102905,1.305448433,1.20754203,1.144363512,14,11,0,4,1.79,8,324.1546033,1.28
,-1.5275,2.33325625,51.0891,11.89,15.9949179,-0.280314613,0.203574893,5.053209893,11.17737838,0,0,0,36,0,12,0,0,1,0,0,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0.898464532,0.102062073,0.433012702,0.102062073,0.61070226,0.088388348,0.088388348,0.020833333,10.31999096,6.125356188,4.767072974,3.468417745,2.734698277,1.616025404,0.375,0,9.228239247,5.424779795,3.894580856,2.708352741,2.180259632,1.11959946,0.375,0,2.465770275,3.547431899,3.449979148,1.399929546,2.243691473,1.828911002,7,2,0,7,2.45,7,185.1779645,3.353
,-1.6145,2.60661025,82.4227,11.89,15.99894743,-0.393106618,0.300521017,4.373099681,9.558741943,0,9,10,47,1,26,0,0,3,1,0,4,2,1,0,0,0,0.096225045,0.247193875,0.491385277,0,0,0.028867513,0.063255353,0.081801192,1.928819417,0,0.548354835,0,0.908805792,0,0.157790533,0,18.56011345,11.82860626,10.72839108,8.708271252,6.407649524,4.414233359,3.303036807,2.094681472,14.0072695,7.683919523,5.838955934,3.563623025,1.962039784,1.118770848,0.630071293,0.349474813,4.441546682,6.031246425,7.248198252,1.489598917,1.352421009,1.273961514,14,11,0,4,1.79,9,354.165168,0.608
,1.2726,1.61951076,66.0899,11.89,15.99792873,-0.288074278,0.269464346,4.606020129,9.227094407,0,0,0,44,0,17,0,0,2,0,0,5,4,1,1,0,0,0,0,0,0,0,0,0,0,1.972518476,0.288675135,0.730223566,0.204124145,1.484116756,0.25,0.149056261,0.041666667,14.18179828,8.323915731,7.512690443,4.89867038,2.869682371,1.859899487,0.980695872,0.609068847,12.24587734,6.663232128,5.537293031,2.611183841,1.552379512,0.800009596,0.356316173,0.116437808,3.2553279,2.854880261,2.881537534,1.190872566,1.11578717,0.83773463,11,3,0,7,2.56,10,258.1831095,3.978
,0.1812,0.03283344,103.716,11.996644,16.00243488,-0.384341434,0.265086114,3.931489235,11.28090794,0,0,0,60,0,32,0,0,4,1,2,8,3,4,0,0.25,0.288675135,0.068041382,0.621200891,1.279211963,0.144337567,0.166666667,0.048112522,0.270020206,0.454853914,3.036451245,0.083333333,0.472137471,0.069444444,1.7625659,0.048112522,0.213141788,0.025229119,22.05167728,14.11873527,13.86497984,9.348185446,8.582068785,6.34029149,5.099649492,3.811386348,18.13586533,10.34918189,8.867390667,5.081526349,3.731739101,2.361831559,1.58643535,1.010545978,4.736184126,8.501484574,11.61595029,2.298498158,3.232068969,3.691180468,14,5,1,6,3,11,422.1940682,3.056
,0.2525,0.06375625,60.9801,11.99337073,15.99491892,-0.387742002,0.083180891,5.559798625,10.1967376,0,10,11,30,0,18,0,0,0,7,2,0,4,0,0,0,0,0,0.196735636,0.430250808,0,0,0,0.092784239,0.139627532,1.008679558,0,0.344881807,0,0.451400108,0,0.105944113,0,11.12095586,7.770856948,7.048827802,6.291616447,5.669512364,4.471591559,3.079301826,2.106460091,8.97984915,5.621914705,4.311023005,3.275068887,2.474637847,1.765228038,0.978453224,0.588730916,2.768326736,5.154226275,7.459087266,1.068748548,1.638274995,2.08124215,8,11,0,4,2.56,0,214.1106132,1.251
,0.4831,0.23338561,76.3727,11.99617025,15.99826422,-0.388677757,0.076668446,4.782906062,11.7317726,0,6,6,47,1,21,0,0,0,5,1,1,5,2,0,0,0,0,0.171721681,0.246457471,0,0,0,0.116166125,0.117937245,1.69947609,0.144337567,0.284517797,0.058925565,1.021271417,0.064549722,0.14960145,0.022821773,14.58757567,9.548660602,8.639786449,6.654085938,5.282965534,4.439639467,2.545002315,1.683664151,12.93206751,7.560706736,6.252224583,4.433918253,3.299414396,2.566450412,1.306057081,0.785365174,3.240739581,5.114049181,7.270412055,1.795878661,2.622336576,3.454018717,11,7,0,6,3,5,277.2041793,2.829
,0.1396,0.01948816,92.1643,11.99617021,31.97207233,-0.374960328,0.238776746,5.231225375,11.65702495,0,6,6,51,1,27,0,0,2,6,1,3,3,0,0,0,0,0.11785113,0.222222222,0.315196908,0,0,0.091287093,0.149932778,0.155363012,2.518230758,0.288675135,0.736168017,0.144337567,0.847489038,0.029444386,0.17112284,0.009814795,19.31962648,12.31141028,11.23301107,8.719583091,6.891826013,5.286983959,3.714467027,2.2874254,15.22983714,8.619785979,6.430664508,4.60926137,3.248380451,1.994432345,1.135271881,0.618518673,4.702610277,6.618316649,8.840791177,1.712881939,2.19615056,2.208070838,13,15,0,5,2.34,9,383.1514921,0.459
,-0.5858,0.34316164,32.4473,11.99635518,15.99825971,-0.351388558,0.278773006,3.761119919,8.056692863,1,0,0,20,1,8,0,0,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.696923425,0,0,0,0.200632486,0,0,0,7.276020882,4.16390246,3.484617125,1.933739641,0.821975275,0.686886724,0.23570226,0,5.208833037,2.764447581,1.831970549,0.994285802,0.407993084,0.201502546,0.050408575,0,0.781474414,0.488641942,0.638071187,0.238093636,0.142506218,0.105608151,7,2,0,6,1.79,4,129.0789787,0.05
,1.3668,1.86814224,64.7473,11.89,15.99692596,-0.372572331,0.124778871,4.995587185,8.747702275,0,6,6,36,1,18,0,0,0,6,0,6,1,0,0,0,0,0,0.185395406,0.190019914,0,0,0,0.069444444,0.052143243,0.537457479,0,0.083333333,0,0.23570226,0,0.013888889,0,11.92443896,8.398178148,6.67467761,5.396413168,4.340920754,3.414407705,1.852673967,1.238829877,10.14703012,6.068036367,3.887675414,2.578130034,1.753655886,1.157076591,0.497522675,0.275008929,1.375821743,2.112869542,2.57627282,0.45790004,0.600010374,0.611949736,11,8,0,3,2.45,5,237.1364936,1.258
,0.2189,0.04791721,20.3969,11.79,15.99491565,-0.326367141,0.199059874,4.595129281,5.548024448,0,0,0,11,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.121320344,2.414213562,1.353553391,0.707106781,0.353553391,0,0,0,2.977162391,1.287901102,0.469416097,0.19245009,0.068041382,0,0,0,0,0,0,0,0,0,5,5,0,0,1.79,2,70.04186486,1.277
,4.856,23.580736,127.2429,11.89,15.99592927,-0.359956693,0.141855593,5.726678829,10.59042601,0,6,6,81,0,32,0,0,0,2,4,8,11,4,0,0,0,0,0.095962602,0.369160042,0,0,0,0.041140518,0.140363368,2.954341141,0.176776695,0.546023729,0,2.19665685,0.102062073,0.206153587,0,23.1814338,14.53720036,13.67586182,10.54789366,7.600124518,5.681071161,4.527280236,2.615625284,21.86568729,13.04315779,11.44147859,7.867340574,5.273240358,3.570766206,2.822809466,1.435257003,5.711922382,8.06933851,11.187466,3.485506373,4.204324404,4.877807585,20,8,2,16,4.43,12,430.3810812,11.431
,6.0305,36.36693025,108.6548,11.85,19.00041416,-0.298651331,0.416728137,3.649125961,10.1963695,0,16,17,50,1,31,0,0,0,12,6,4,2,0,0,0,0,0,0.318041382,0.459005974,0,0,0,0.125255363,0.15973755,2.585277928,0.288675135,0.599679369,0.144337567,0.845500739,0.013498731,0.097512754,0.004499577,19.56226716,13.48731445,12.83148457,10.12903948,8.094795954,6.935731445,4.57043448,3.364748796,15.54484415,9.55641156,7.290037363,5.384526082,3.753253809,2.767192957,1.619140784,1.034188201,4.525057858,6.049447909,7.986501773,1.670642691,2.045522683,2.322436038,17,10,1,5,3.66,5,381.1704345,6.235
,3.752,14.077504,117.8756,11.9942782,34.96885417,-0.395738643,0.07344496,4.040529416,12.37366859,0,12,12,57,2,31,0,0,0,10,2,7,3,1,0,0,0,0,0.28006897,0.540701907,0,0,0,0.146028213,0.324709857,1.438505049,0,0.247193875,0,1.127492132,0,0.176776695,0,19.34672421,13.74151474,11.90999023,10.06562907,8.475650358,7.539530366,5.175088124,3.880213045,17.89014904,11.55626864,9.297505067,7.344591906,5.740115424,4.728163594,3.070649474,2.120937511,3.448208465,5.700082329,8.732616843,2.546964417,3.876947217,5.474768057,16,6,0,4,3.44,7,416.1689125,4.224
,2.6181,6.85444761,99.4221,11.89,15.99492093,-0.360467675,0.072782715,5.288583472,13.62446048,0,6,6,56,1,29,0,0,1,4,3,3,8,3,1,0,0.204124145,0.144337567,0.28688347,0.757103634,0,0.204124145,0.144337567,0.197003232,0.493271211,2.225046342,0.083333333,0.516122591,0.061798469,1.669565014,0.072168784,0.391801684,0.044889595,17.1814338,12.06531726,11.79696863,10.25670121,9.242179712,8.25526245,6.612714589,5.258511473,15.50694689,10.29754896,9.444894402,7.932265293,6.628031182,5.360929639,4.039068661,2.964845057,5.137437605,9.84354946,16.32211234,3.834607265,6.927324402,10.50114164,12,7,0,7,3.77,2,337.2405649,4.697
,2.7947,7.81034809,64.1991,11.89,31.97207171,-0.266726517,0.140186558,6.699008136,10.85522929,0,6,6,31,2,16,0,0,0,4,2,4,1,0,0,0,0,0,0.170103454,0.25636407,0,0,0,0.120880845,0.108552945,0.81161143,0,0.19245009,0,0.488105774,0,0.072168784,0,10.67336211,7.270856948,6.289064144,5.110979185,4.023152416,3.051544552,1.694171241,0.971895077,10.02532962,6.262249339,4.864318931,3.507097861,2.477402982,1.72434135,0.770431256,0.412698134,1.888541495,2.841870026,3.719240502,0.945875072,1.281419136,1.51591513,9,9,0,3,2.45,2,220.1034196,2.797
,0.6364,0.40500496,74.9063,11.99739125,19.00013502,-0.331630958,0.258930062,3.741320111,10.12146951,1,6,6,47,1,21,0,0,1,5,1,3,6,1,0,0,0,0,0.083333333,0.142258898,0,0,0,0.027777778,0.030140868,1.40104757,0,0.166666667,0,0.696579395,0,0.11785113,0,15.66492594,9.986071003,8.739201809,5.880332656,4.014461871,3.065896393,1.961258545,1.134400775,12.94016866,7.683697853,5.850950879,3.69214058,2.339553876,1.523601383,0.923382044,0.528179664,2.170376241,2.179796093,2.404163405,1.118129026,1.076398627,1.017358677,15,6,0,9,2.89,10,295.1947575,3.993
