Title,ALogP,ALogp2,AMR,BCUTw-1l,BCUTw-1h,BCUTc-1l,BCUTc-1h,BCUTp-1l,BCUTp-1h,nAcid,naAromAtom,nAromBond,nAtom,nBase,nB,C1SP1,C2SP1,C1SP2,C2SP2,C3SP2,C1SP3,C2SP3,C3SP3,C4SP3,SCH-3,SCH-4,SCH-5,SCH-6,SCH-7,VCH-3,VCH-4,VCH-5,VCH-6,VCH-7,SC-3,SC-4,SC-5,SC-6,VC-3,VC-4,VC-5,VC-6,SP-0,SP-1,SP-2,SP-3,SP-4,SP-5,SP-6,SP-7,VP-0,VP-1,VP-2,VP-3,VP-4,VP-5,VP-6,VP-7,SPC-4,SPC-5,SPC-6,VPC-4,VPC-5,VPC-6,nAtomLC,nAtomP,LipinskiFailures,nAtomLAC,MLogP,nRotB,MW,XLogP
,2.667,7.112889,23.0623,11.99863544,34.96937993,-0.254307486,0.410670728,2.694625,6.179083339,0,0,0,12,0,9,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.747400241,0.204124145,0.696923425,0.204124145,0.316876644,0.016835876,0.055854165,0.007215375,8.36180732,4.359877892,4.741252729,2.49729654,1.287901102,0.471404521,0,0,5.086664613,2.415773355,1.624176453,0.754304144,0.221646853,0.077761579,0,0,2.819271815,2.521107304,2.325444489,0.426170756,0.216150259,0.134665139,6,0,0,2,1.02,3,183.9714335,2.488
,0.5534,0.30625156,67.1061,11.98847979,34.96885354,-0.353115936,0.306686199,4.665315699,10.65855623,0,6,6,38,0,22,0,0,1,6,0,1,7,0,0,0,0,0.083333333,0.429206871,0.736490255,0,0,0.029462783,0.179281153,0.24890075,1.718330765,0.102062073,0.383173018,0.051031036,0.833623402,0.041666667,0.09458565,0.012028131,14.16492594,9.588954061,9.041399135,7.434535767,6.227760072,5.055549645,3.20489143,2.086869649,12.15116703,7.38859309,5.884904846,4.185206429,3.136873805,2.283369834,1.207438458,0.700544167,3.761806437,5.986236152,8.362434049,1.5248097,2.269129361,2.733456286,10,7,0,4,2.56,2,295.0975213,3.284
,1.1638,1.35443044,96.6156,11.85,15.99592827,-0.289666296,0.342467756,4.561405305,11.72171878,0,6,6,59,1,28,0,0,0,5,1,5,6,0,1,0,0,0.138888889,0.59197035,1.202440946,0,0,0.096824584,0.353371133,0.618105801,1.963876656,0.11785113,0.612644765,0.087396232,1.243135693,0.102062073,0.337859284,0.049875197,18.73384004,12.46938091,11.25341949,9.400265857,8.195334341,6.209510949,4.228267983,3.286503266,16.6771791,10.00395454,8.042113831,6.06159368,4.680760746,3.059963489,1.689997332,1.088288855,4.689497006,8.935243247,12.83994793,2.717513842,4.754947734,5.982434623,17,11,0,7,3.22,9,359.2572776,4.925
,4.1283,17.04286089,93.2451,11.85,14.00409431,-0.305299302,0.164121167,6.297674904,12.15555716,0,12,12,44,1,25,0,0,0,10,4,2,2,0,0,0,0,0,0.166666667,0.19245009,0,0,0,0.055555556,0.052622978,1.297621805,0,0.434912618,0,0.785623904,0,0.184098558,0,15.10408353,10.7540202,9.671030774,8.735837447,7.652350049,6.754487002,5.199702134,3.911079773,13.34165647,8.085903638,6.353697818,5.032372472,3.785750415,2.885117668,2.00293624,1.275806205,3.657211326,6.485148751,10.29796578,1.898686711,2.850200857,3.876091144,9,15,0,6,3.44,0,290.1782989,3.772
,3.4997,12.24790009,84.3544,11.85,34.96885357,-0.27600836,0.139579072,6.351753643,11.69410522,0,17,17,32,0,24,0,0,1,11,2,1,0,0,0,0,0,0.11785113,0.321478169,0.399968687,0,0,0.025819889,0.087298639,0.097303369,1.166339522,0,0.30274943,0,0.600196176,0,0.092451545,0,14.23384004,10.32649984,9.240066368,8.161154531,7.227995887,5.998093625,4.45882701,3.388456158,11.826007,6.996270311,5.245936914,3.752528573,2.725830399,1.916275133,1.186168856,0.720656053,3.071245207,5.43862637,8.010496886,1.210148728,1.732051614,2.148754969,10,19,1,0,2.67,1,294.0672241,5.649
,0.5349,0.28611801,81.9364,11.89,15.99693051,-0.348324518,0.233560323,4.639386634,10.01205223,0,6,6,46,1,23,0,0,1,5,2,5,3,0,0,0,0,0.11785113,0.234708048,0.327864406,0,0,0.091287093,0.153155706,0.176345319,1.371785024,0,0.414266427,0,0.625719681,0,0.13031215,0,16.1125197,10.56208061,9.063277092,7.620423581,5.83358495,4.117266433,2.853836865,1.798130556,13.51689345,7.776465772,5.60591572,4.254127255,2.952776748,1.668176187,0.935921012,0.509587987,3.481773994,4.807160347,5.655394609,1.486609506,1.921465743,1.666371172,12,12,0,5,2.78,7,304.1786928,2.038
,1.1437,1.30804969,69.097,11.85,15.99592625,-0.302225759,0.28978827,5.0061228,10.27431993,0,9,10,41,1,21,0,0,2,1,0,6,0,0,0,0,0,0.096225045,0.21618953,0.52973673,0,0,0.028867513,0.060256116,0.118322638,1.387785045,0,0.57696726,0,0.665377849,0,0.132854923,0,14.86144284,9.506437715,8.274974084,7.780418421,5.755204868,4.028664641,2.954901792,1.926153081,12.45834195,6.839838674,4.842820868,3.768757386,2.355496392,1.294946107,0.821317023,0.444679648,4.21464501,6.506727122,9.133249593,1.578454141,1.944411717,1.989777278,11,11,0,2,2.12,5,279.1695251,2.251
,5.006,25.060036,83.9625,11.85,34.96885381,-0.267626849,0.142221291,5.611854523,13.45366151,0,12,12,35,2,22,0,0,0,10,2,2,1,0,0,0,0,0,0.22565901,0.364289324,0,0,0,0.095659747,0.155614948,1.09829814,0,0.191638319,0,0.746797672,0,0.131473176,0,13.94938299,9.775188245,8.530208277,7.054067201,6.136982726,5.392398862,3.64173014,2.795773965,12.70911109,7.870367437,6.089239172,4.60963265,3.647412445,2.819581235,1.739979973,1.201645399,2.520381375,4.334508738,6.834261905,1.622838573,2.498198721,3.438100134,10,9,0,2,2.78,3,302.0644473,4.104
,2.6665,7.11022225,78.7931,11.85,15.99592421,-0.368331206,0.238191257,5.294108259,11.02559104,0,12,12,37,0,22,0,0,1,9,3,2,1,0,0,0,0,0,0.166666667,0.19245009,0,0,0,0.055555556,0.058386504,1.065313997,0,0.490468174,0,0.519757683,0,0.147866318,0,14.1125197,9.736382105,8.395095801,7.651648675,6.604060511,5.673961294,3.932868915,2.847069254,11.66696938,6.81208632,4.845617361,3.69221459,2.738928792,1.980689285,1.168653551,0.70939245,3.410275462,6.074371215,9.700999831,1.326394585,2.006918643,2.654965993,8,15,0,2,3,2,267.1259289,2.819
,0.5746,0.33016516,81.3274,11.89,15.99592674,-0.312082031,0.296456445,4.903287022,10.67144735,0,9,10,40,0,22,0,0,4,2,2,6,0,0,0,0,0,0.096225045,0.247193875,0.456910022,0,0,0.028867513,0.063893546,0.100760879,1.354948271,0,0.330933093,0,0.59282171,0,0.078357667,0,15.40541292,10.07891736,8.715603064,7.0360993,5.918845801,4.429044293,3.419588449,2.599585235,12.67426506,6.865539993,4.635779034,2.852412285,1.909943005,1.193788612,0.737192605,0.422742183,3.115098071,5.14654601,6.943965638,1.000102655,1.292192467,1.409379886,11,15,0,2,2.23,6,289.153875,3.426
,0.5453,0.29735209,36.3909,11.69,34.96885304,-0.402679374,0.219353037,4.941971634,9.141003805,0,0,0,18,0,8,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.926776695,0.176776695,0,0,0.336955829,0.045643546,0,0,7.328427125,4.181980515,3.267766953,2.560660172,1.207106781,0.353553391,0,0,6.020264603,3.099604243,1.966777232,1.253662151,0.58066289,0.188185094,0,0,1.832106781,1.987436867,0.728553391,0.563141011,0.538919197,0.219430795,6,2,0,5,2.01,2,144.0341927,1.83
,1.1207,1.25596849,70.7542,11.99668308,15.99830807,-0.355267774,0.136491102,5.025137983,9.051941036,0,6,6,42,1,20,0,0,0,6,0,6,3,0,0,0,0,0,0.136082763,0.279846322,0,0,0,0.041066607,0.059817013,0.673540242,0,0.136082763,0,0.286733297,0,0.024056261,0,13.50178923,9.346866553,7.432005955,6.037424037,5.002307371,4.130442645,2.794878951,2.031969579,11.77678664,7.107258826,4.624963178,3.030984316,2.043512122,1.404892507,0.797661448,0.500146866,1.769550735,3.000844292,4.348370223,0.55443147,0.791482386,0.955985184,13,9,0,4,2.67,7,265.1677938,2.713
,3.7083,13.75148889,89.2995,11.98843867,34.96885378,-0.351837729,0.313950907,4.902201956,11.66409279,0,12,12,39,0,27,0,0,2,11,2,2,1,0,0,0,0,0,0.151374715,0.28688347,0,0,0,0.051834039,0.0757214,1.706779636,0,0.467827627,0,0.687532569,0,0.092791158,0,17.97432702,12.00723905,10.8101107,9.012687892,7.614190271,6.225927536,4.601999635,3.437272948,14.00972529,7.988623395,5.727729551,3.875083383,2.700671426,1.92331081,1.148731874,0.68772499,4.097078229,6.711849234,10.0108794,1.271742374,1.69861089,2.164434894,11,17,0,3,2.67,4,360.0676983,3.869
,-0.2614,0.06832996,49.9513,11.98857616,16.00602634,-0.37340424,0.254762011,5.221773213,10.96925396,0,0,0,28,0,13,0,0,2,1,1,3,2,0,1,0,0,0,0.048112522,0.212378949,0,0,0,0.018042196,0.058289105,1.130870467,0.083333333,0.605995966,0.107038088,0.673176335,0.0625,0.152662603,0.025515518,10.06047793,6.080551335,5.184626887,5.113354626,3.656642743,1.888961699,0.874536334,0.43812918,8.308060412,4.606918903,3.419149689,2.854323284,1.750260043,0.772454346,0.275685385,0.130261102,3.748806013,6.126833869,6.410827509,1.733541368,2.405122038,1.911416799,6,7,0,6,2.23,2,181.1102788,1.321
,0.9688,0.93857344,58.829,11.85,14.00308112,-0.307389278,0.10857905,5.616111134,11.74306689,0,6,6,36,1,16,0,0,0,5,1,2,5,1,0,0,0,0,0.19045042,0.164562073,0,0,0,0.120463363,0.104425855,0.754126964,0.102062073,0.216506351,0.051031036,0.510110029,0.0625,0.100592232,0.020833333,10.56263164,7.372938668,6.007966474,5.068423384,4.331125347,3.39375573,1.795859134,1.181475824,9.629392033,6.178450555,4.539122443,3.54864675,2.818420782,2.046086162,0.979945254,0.574941665,2.110055234,3.802154797,4.599237433,1.296146293,2.169224827,2.367641948,8,6,0,4,2.89,3,203.1673998,3.538
,4.6528,21.64854784,82.1568,11.85,34.96885357,-0.303569805,0.219555206,5.334150945,12.17516309,0,12,12,38,2,23,0,0,0,10,2,3,0,1,0,0,0,0,0.218215977,0.379158004,0,0,0,0.067542163,0.102099092,1.614420731,0.11785113,0.502733774,0.107038088,0.834832804,0.051031036,0.191610168,0.031741737,14.87203272,10.13117695,9.2200764,7.701955987,6.6778681,5.716703946,3.827961245,2.819174744,12.81526424,7.381786241,5.5465286,3.883111073,2.737977388,1.974953636,1.098560641,0.660286868,3.810520524,6.704255905,10.45746622,1.671886945,2.363879876,3.066053049,10,10,0,2,2.89,3,300.102941,4.623
,-1.905,3.629025,39.1891,11.99347904,15.9959207,-0.294728753,0.238841315,4.614299433,9.421758054,0,0,0,26,0,12,0,0,2,0,0,2,4,0,0,0,0,0.11785113,0.185892512,0.155437614,0,0,0.079056942,0.077918408,0.073730534,0.841201121,0,0.287863364,0,0.31516529,0,0.080143749,0,9.137828202,5.66390246,4.888161991,3.805477731,3.078726853,1.568722767,0.641402436,0.340756118,7.24683784,4.252540475,3.017101239,2.20135011,1.573747593,0.671632237,0.315816708,0.132029043,1.983934521,3.08186973,3.28475735,0.775109748,1.131972972,0.966015207,6,3,0,4,1.9,3,170.1055278,-0.632
,1.1077,1.22699929,102.068,11.85,31.9720723,-0.300579965,0.280253417,6.207144043,11.90390923,0,9,10,54,1,29,0,0,1,4,3,5,4,1,0,0,0,0.096225045,0.360596178,0.726916158,0,0,0.036084392,0.160943239,0.322700722,2.487333523,0.204124145,0.712269901,0.102062073,1.215429271,0.022807523,0.288889454,0.011403761,18.47432702,12.44102013,11.85386876,10.22553598,9.315264069,6.868134927,5.497735865,4.386426016,15.89989962,9.866279805,7.965819172,6.542592837,5.230457608,3.632708904,2.57640982,1.816831337,5.515071973,9.853420483,12.87105543,2.863181447,4.513702605,5.639329058,12,9,0,6,2.78,5,376.1932974,1.844
,3.4637,11.99721769,118.0426,11.85,34.96885394,-0.393546803,0.11098611,3.734791733,12.22942491,0,12,12,60,2,31,0,0,0,10,2,10,1,0,0,0,0,0,0.268728739,0.297409508,0,0,0,0.109852793,0.130275918,1.103910391,0,0.166666667,0,0.733195377,0,0.07530801,0,20.31334402,14.27518825,11.68619335,9.450673957,7.596457571,6.360463268,4.066233578,3.163212853,17.63660129,10.68661381,7.627168284,5.484545744,3.845797968,2.834859374,1.655603171,1.13561928,2.597122564,4.27678014,6.228502579,1.510173573,2.107437747,2.6259665,19,6,1,2,3.33,11,418.2023208,2.524
,3.1256,9.76937536,102.4466,11.89,34.9688538,-0.300415416,0.302590839,5.151004202,9.935201485,0,11,11,54,1,28,0,0,1,6,0,9,2,0,0,0,0,0.07856742,0.411900753,0.673396561,0,0,0.02236068,0.134340652,0.199984031,1.4879988,0,0.32616718,0,0.794738244,0,0.089611501,0,18.51829709,12.6177235,10.83889607,9.348018246,7.638682261,5.708119702,3.570814879,2.361312195,16.45157179,9.891833364,7.118305531,5.256875023,3.741939194,2.530961588,1.434888812,0.877540779,3.741464682,5.894877925,7.25227547,1.679817254,2.28181107,2.452522411,16,7,0,3,2.78,7,377.1982384,3.545
,0.8512,0.72454144,113.4645,11.85,15.99794189,-0.389281133,0.131517109,5.595084724,14.43337779,0,6,6,63,1,35,0,0,0,6,2,3,7,3,2,0,0,0.068041382,0.442542448,1.472813508,0,0,0.029462783,0.245922346,0.769844933,3.645978803,0.418551827,1.511074696,0.361589451,2.367955389,0.240527404,0.915554444,0.216567781,21.10408353,14.27160491,14.42930818,13.79983246,13.11167815,12.33516308,10.83112234,9.41314001,18.44222994,11.47361249,10.66296994,9.579905675,8.440774864,7.301118647,5.838724365,4.609276772,9.718012177,19.40841853,33.42556952,6.159697239,11.36757844,17.95790223,11,8,0,10,3.66,4,411.2409588,1.949
,-0.2127,0.04524129,68.2012,11.85,15.99592371,-0.343077528,0.195232947,5.985075181,10.44560311,0,6,6,42,1,21,0,0,0,5,1,3,7,0,0,0,0,0.102062073,0.394144059,0.466146076,0,0,0.034020691,0.16495226,0.160850054,1.087460298,0.102062073,0.299839684,0.051031036,0.542339307,0.029462783,0.096022102,0.009820928,13.13154574,9.339265164,7.951828724,7.173552145,5.902624119,4.609166915,2.855415004,1.995635879,11.60058915,7.446027899,5.496194291,4.298785184,3.15668825,2.211453225,1.161698866,0.719274869,3.094278758,5.165141593,6.180352254,1.364801077,2.02687494,2.168812781,11,6,0,7,2.89,3,261.1728792,2.59
,4.6798,21.90052804,102.2857,11.85,31.97207211,-0.308658018,0.107657536,5.786968609,12.21414312,0,12,12,49,1,25,0,0,0,11,1,4,1,1,0,0,0,0,0.196735636,0.402921917,0,0,0,0.086066699,0.206937793,1.642629194,0,0.247193875,0,1.284463808,0,0.136930639,0,16.39697675,11.0797187,10.08963176,7.955618427,7.061059041,5.866430576,4.407554833,3.386015268,15.35929456,9.218732353,7.787214532,5.399697922,4.360357187,3.176255855,2.290941079,1.51594617,3.229083061,5.684152743,8.297337213,2.102746561,3.358152887,4.283279761,11,13,1,3,3.33,5,326.18167,5.499
,-1.5929,2.53733041,78.5518,11.89,15.99793885,-0.316453022,0.301740794,3.859462891,9.5215412,0,9,10,42,0,24,0,0,4,1,0,5,1,1,0,0,0,0.096225045,0.272165527,0.435283936,0,0,0.028867513,0.064422782,0.077952949,1.778711958,0,0.136082763,0,0.634362654,0,0.033322359,0,16.81962648,10.9523975,10.06535835,7.074273445,5.444855588,4.588639099,3.096950247,1.986963838,13.05967575,7.154800415,5.134884451,3.199761399,2.039149879,1.431973201,0.791491171,0.434966039,2.744178253,3.670927498,4.984877236,0.947220524,1.053313389,1.162603108,12,10,0,4,2.01,9,321.1437042,0.619
,3.2245,10.39740025,80.9404,11.85,15.99492018,-0.30892696,0.238688341,5.685926758,10.90263088,0,14,16,41,1,23,0,0,1,9,3,2,1,0,0,0,0,0,0.203703704,0.360432827,0,0,0,0.06953098,0.101951689,1.281112198,0,0.379357062,0,0.721984327,0,0.112435927,0,14.81962648,10.18154055,9.07205442,7.519227476,6.570216125,5.59705969,3.947437861,3.040227964,12.54279798,7.332921002,5.676352683,3.874690223,2.863090693,2.014969955,1.233067673,0.813881761,3.091828195,5.456540334,8.533601329,1.297166842,1.856357182,2.342304122,11,15,0,3,3.11,4,280.1575634,4.285
,1.7887,3.19944769,75.3745,11.98837709,15.99592629,-0.331831353,0.257787892,5.044458582,9.927143637,0,14,15,35,0,22,0,0,4,2,1,3,1,0,0,0,0,0.214076175,0.410405926,0.654051543,0,0,0.049279928,0.08489608,0.12105448,1.419957418,0,0.376550937,0,0.56094319,0,0.113760652,0,14.2756564,9.634560253,8.668972206,7.745426546,6.666069439,4.878720262,3.514789081,2.532675479,11.83702161,6.369066143,4.471745048,3.248673468,2.241566524,1.292869544,0.718061832,0.416831917,3.655454228,6.160988826,8.199638427,1.252612831,1.732987919,1.859530172,11,15,0,2,2.12,3,273.1225748,3.369
,-2.5207,6.35392849,43.8258,11.99442272,15.99592171,-0.281500282,0.219960585,4.303362494,9.120872024,0,0,0,30,0,15,0,0,2,0,0,2,6,0,0,0,0,0.11785113,0.287954585,0.234292039,0,0,0.072168784,0.144604116,0.085128684,0.814458558,0,0.19245009,0,0.338738883,0,0.044986214,0,9.966255326,6.770856948,5.935510753,4.872345125,3.773514127,2.656404981,1.382662132,0.824929275,8.290807914,5.35346257,4.044720894,2.961124943,2.133992332,1.325903487,0.579762302,0.356852373,1.890683724,2.733894023,3.332954544,0.709670601,0.99191651,1.046920425,9,3,0,5,2.12,2,196.1211779,-0.031
,-0.0418,0.00174724,98.062,11.99329196,15.99995405,-0.378033881,0.355184596,3.980479866,12.48341005,0,6,6,56,0,30,0,0,2,5,1,5,4,0,1,0,0,0,0.141345783,0.247118183,0,0,0,0.04605044,0.059905785,1.949064274,0.068041382,0.756576447,0.121416923,0.7983371,0.044194174,0.204561658,0.031821205,21.44094682,13.86144498,11.94803523,9.717511072,8.345065922,5.868714897,4.04102022,2.809004844,16.68079591,9.630736888,6.787307045,4.875398394,3.303076948,2.044552309,1.165522724,0.70729342,4.977865358,9.318163302,12.41778956,1.902291757,2.837587218,2.996113279,15,8,1,4,2.67,11,405.1899858,1.809
,3.1458,9.89605764,90.7532,11.85,15.99592573,-0.348953933,0.182111712,4.727224822,10.97474721,0,12,12,48,1,25,0,0,0,11,1,3,1,2,0,0,0,0,0.253436788,0.33221431,0,0,0,0.11255742,0.15752372,1.166339522,0,0.136082763,0,0.740432403,0,0.098209275,0,16.07070333,11.25835149,9.612598513,8.048127805,6.415174272,5.302301002,3.450077503,2.346987884,13.94299026,8.26364499,6.314707678,4.688277934,3.397171256,2.41717816,1.393600726,0.790030332,2.655658804,3.989837304,5.320500315,1.525054329,2.136852353,2.549865957,14,8,0,5,3.33,5,311.1885292,3.823
,0.1365,0.01863225,91.8462,11.9,18.99840764,-0.301160127,0.340055413,4.009080358,9.033368543,0,6,6,56,1,29,0,0,0,6,1,5,8,0,0,0,0,0,0.268728739,0.310652727,0,0,0,0.17983985,0.126409908,1.501661279,0,0.23570226,0,0.643532408,0,0.042690161,0,19.06226716,13.11419354,11.42596704,9.263102374,7.006120646,5.480012899,3.51394354,2.18148677,15.86916926,10.08321974,7.506089255,5.494549006,3.797486322,2.698267099,1.2781976,0.779466517,3.257643468,4.218503035,5.109771802,1.280899573,1.53230858,1.606313183,19,8,0,4,3.11,8,376.2162212,3.532
,2.7319,7.46327761,105.9782,11.85,15.99693356,-0.369972306,0.269121621,5.054623901,10.07234128,0,12,12,56,1,29,0,0,1,10,2,6,3,1,0,0,0,0,0.272165527,0.273288744,0,0,0,0.094579061,0.104197158,1.200317877,0,0.407100273,0,0.68883671,0,0.178676127,0,19.06226716,13.2027086,10.99042532,9.478633462,7.804389788,5.762040569,3.31746837,2.399799541,16.21304587,9.825386525,7.017662218,5.335654145,3.752072816,2.336134568,1.194170912,0.726474625,3.451092321,5.718625996,7.299214005,1.786131328,2.49913769,2.666582418,16,6,0,4,3.55,8,367.214744,4.279
,1.4832,2.19988224,65.233,11.85,14.00308162,-0.312710429,0.100040602,5.473255976,11.16175771,0,6,6,37,1,18,0,0,0,5,1,2,4,3,0,0,0,0.19641855,0.505727979,0.810176408,0,0,0.19641855,0.413391865,0.660276801,0.747193875,0,0.224513414,0,0.622008468,0,0.156077838,0,10.95781916,7.898178148,6.761181951,5.97413425,5.470069196,4.292017568,2.77278959,1.865237344,10.02457955,6.681687205,5.353139825,4.540676336,3.975591516,2.832137095,1.746271231,1.024730598,2.16562807,4.173147718,5.863411078,1.668145505,2.999343973,3.794735049,9,6,0,4,3,3,215.1673998,3.351
,3.8439,14.77556721,85.3665,11.99851206,34.9701564,-0.359777716,0.129019998,5.234913233,11.78191601,0,12,12,38,0,22,0,0,0,11,2,2,2,0,0,0,0,0,0.151374715,0.306812329,0,0,0,0.051834039,0.095449582,1.168327946,0,0.303561201,0,0.617434643,0,0.09815432,0,15.24227621,10.13022896,8.644594811,6.938966666,5.529750293,4.657084827,2.814657427,1.824600698,13.32498626,7.669825703,5.568834058,3.68896802,2.412930242,1.684119361,0.918598639,0.530269725,2.744425992,4.361477998,6.755378912,1.15311383,1.515506918,1.934075647,10,15,1,4,2.89,5,321.0687197,5.972
,2.0932,4.38148624,85.6228,11.9,14.00409222,-0.308973603,0.125689193,6.661364745,11.69074967,0,6,6,38,1,23,0,0,0,10,3,1,4,0,0,0,0,0.07856742,0.465464376,0.710792961,0,0,0.02795085,0.17398343,0.237719251,0.95131802,0,0.224513414,0,0.524076998,0,0.096674583,0,13.36359655,9.915816238,8.712244922,7.667077563,6.936741495,5.89456485,3.958789121,3.030768115,11.47179314,7.371299412,5.581342182,4.296426009,3.375612154,2.515246503,1.495234784,0.992396207,2.55052825,4.802066749,7.029429009,1.251801801,2.054590075,2.638438243,11,8,0,8,3.22,2,262.1469987,2.023
,0.8067,0.65076489,58.5346,11.85,15.9959222,-0.280475418,0.217804291,4.998265158,11.70556734,0,6,6,31,0,17,0,0,2,5,1,2,1,1,1,0,0,0.068041382,0.39358245,0.648789735,0,0,0.036084392,0.141179903,0.189743405,1.298240148,0.096225045,0.777222638,0.155437614,0.781195926,0.072168784,0.331956066,0.064303171,11.75914855,7.602407509,6.829734347,6.197654106,5.226290231,3.449122766,1.746898584,1.082260839,9.487704977,5.511637234,4.347584737,3.503548221,2.459579827,1.302436167,0.589865257,0.31160703,3.958914555,7.046240193,9.396781975,2.040425842,3.012243247,3.087833205,8,6,0,5,2.56,2,217.1102788,2.092
,2.4155,5.83464025,58.7821,11.99853173,34.97015589,-0.338174028,0.144445074,6.401835237,9.63789013,0,6,6,25,2,16,0,0,1,6,0,3,0,0,0,0,0,0.144337567,0.170103454,0.25636407,0,0,0.055901699,0.063584732,0.080512831,0.879652811,0,0.166666667,0,0.474425159,0,0.107142857,0,10.67336211,7.254020195,6.361478425,5.164687755,3.691685454,2.51540843,1.551436461,0.948343771,9.476619875,5.361667916,3.93418183,2.749173206,1.550041559,0.865654515,0.433852191,0.225241828,1.947026251,2.234508529,2.609747877,1.001953992,0.882556713,0.858189705,10,7,0,2,2.01,3,244.0170184,2.613
,0.634,0.401956,51.9142,11.85,15.99592119,-0.362147524,0.226273381,4.273820018,9.508203391,0,6,6,27,0,15,0,0,1,5,1,2,2,0,0,0,0,0,0.170103454,0.234292039,0,0,0,0.056131276,0.064423838,0.827126825,0,0.164266427,0,0.403101877,0,0.056701151,0,9.966255326,6.770856948,5.957452836,4.753183786,3.951443033,2.937345885,1.72582304,0.971355636,8.065055246,4.730772405,3.498477434,2.364874088,1.708709661,1.036522645,0.492931985,0.238669852,1.780384384,2.892420573,3.740786467,0.74052989,1.061564904,1.101551607,9,6,0,3,2.34,1,191.0946288,1.255
,1.143,1.306449,63.7714,11.85,34.96885346,-0.270408006,0.282791587,4.296535624,9.240738643,0,6,6,29,3,19,0,0,1,6,0,1,0,0,0,0,0,0.096225045,0.343824805,0.413850417,0,0,0.035355339,0.095244543,0.093553068,1.472518476,0,0.11785113,0,0.596010212,0,0.035355339,0,13.12095586,8.541713896,8.028319052,5.769828901,4.956906387,3.309052673,1.860491031,1.041425648,10.36132505,5.58437735,4.211118344,2.507522087,1.660396922,0.878829424,0.392285526,0.168788409,2.36388129,3.754097049,4.353937487,0.81139923,0.962087157,0.834397608,11,15,0,2,1.9,4,266.0570534,1.773
,1.1743,1.37898049,53.7018,11.85,15.9959222,-0.301460204,0.283120194,4.715555449,9.187619206,0,6,6,27,2,16,0,0,1,5,1,2,1,0,0,0,0,0.096225045,0.321884055,0.348486155,0,0,0.026352314,0.069185616,0.060396349,0.742575836,0,0.164266427,0,0.253498784,0,0.030400142,0,10.67336211,7.30886175,6.16533365,4.993771197,4.27734432,3.078782888,1.844485941,1.243927048,8.434918573,4.88985819,3.194098278,2.095836617,1.417971714,0.845042457,0.421908117,0.232287251,1.771975775,3.018512189,3.727449753,0.502090233,0.673864983,0.656781972,10,6,0,2,2.23,3,204.0898777,1.921
,2.3565,5.55309225,62.1249,11.85,34.96885331,-0.389907603,0.116248592,5.521920709,10.25107204,0,6,6,32,0,15,0,0,0,5,1,3,1,2,0,0,0,0,0.083333333,0.125,0,0,0,0.027777778,0.045385928,3.044149689,0.557677536,0.348461713,0.102062073,1.691454443,0.237170825,0.122545679,0.026352314,11.69023444,6.706125347,7.682813742,4.106972583,3.552738027,2.006479295,1.38533184,0.502961159,10.04482847,5.292634291,5.206393926,2.494929027,1.87937696,0.906599207,0.571652012,0.182361955,2.899939129,5.236338009,5.889020625,1.460344654,2.246037649,2.14268399,9,6,0,5,2.45,3,228.0917076,2.572
,1.5859,2.51507881,75.3848,11.85,15.99492043,-0.391095198,0.188753059,4.693162536,10.34636635,0,17,17,34,0,22,0,0,4,6,3,1,0,0,0,0,0,0.096225045,0.392731562,0.459075924,0,0,0.02236068,0.097344337,0.09885928,1.007867787,0,0.303155315,0,0.45756419,0,0.082923886,0,13.94938299,9.792024998,8.387352374,7.339039768,6.224581649,4.934739736,3.064960353,2.160236661,11.06197691,6.299186928,4.43958513,3.11139709,2.112660745,1.366410628,0.662675555,0.36815281,2.78611833,4.668776917,6.400152794,0.974400986,1.290977243,1.444246078,11,17,0,0,2.56,3,266.1167612,1.894
,3.5622,12.68926884,101.1554,11.85,34.96885386,-0.336498997,0.229295158,4.995978114,9.386722916,0,12,12,48,1,30,0,0,1,11,1,6,0,0,0,0,0,0.11785113,0.401374715,0.559598206,0,0,0.029462783,0.13585473,0.167991837,1.636749831,0,0.201184464,0,0.827192883,0,0.04616375,0,18.63961743,13.16983643,11.82718057,9.926786405,7.830293181,6.295666521,4.165837091,2.882881692,15.65251312,9.32072218,7.023579303,4.996082615,3.346054231,2.331668447,1.293417462,0.766933674,3.569230098,4.923408477,6.065135951,1.490657635,1.748077488,1.832161474,18,8,0,2,2.89,6,388.118985,2.715
,1.9938,3.97523844,59.2887,11.99742413,19.00013393,-0.386457056,0.161834252,4.531909949,8.984865492,0,6,6,33,1,15,0,0,0,5,1,4,1,1,0,0,0,0,0.083333333,0.131445856,0,0,0,0.027777778,0.026536521,2.168147456,0.353553391,0.19245009,0,1.479174899,0.25,0.044537138,0,11.47469149,6.899665467,7.002214736,4.258406354,3.065064878,2.316664852,1.073256744,0.71298499,9.419036196,5.075008211,4.668211561,2.089962452,1.258154603,0.813141926,0.365135138,0.206730798,2.249672855,2.941898626,3.605055178,0.992728374,1.016501873,0.943740189,9,6,0,3,2.45,4,211.1372426,2.389
